total_plays,card_set,game_date
"857,691",CORE,29/09/2017
"63,605",FP2,4/10/2017
"331,198",ICECROWN,5/10/2017
"308,443",GANGS,8/10/2017
"925,656",CORE,9/10/2017
"37,388",HOF,9/10/2017
"110,258",GVG,9/10/2017
"71,207",HERO_SKINS,19/10/2017
"70,715",LOE,28/10/2017
"497,301",EXPERT1,29/10/2017
"263,939",UNGORO,4/11/2017
"224,494",GANGS,10/11/2017
"92,628",HERO_SKINS,13/11/2017
"47,945",FP2,14/11/2017
"61,027",TEMP1,15/11/2017
"73,109",LOE,15/11/2017
"93,383",HERO_SKINS,18/11/2017
"29,933",INVALID,19/11/2017
"801,692",CORE,25/11/2017
"72,191",LOE,25/11/2017
"85,080",KARA,25/11/2017
"49,473",FP2,28/11/2017
"362,426",ICECROWN,28/11/2017
"77,921",TEMP1,3/12/2017
"89,138",LOE,3/12/2017
"331,747",ICECROWN,4/12/2017
"28,009",INVALID,6/12/2017
"71,935",KARA,9/12/2017
"709,013",CORE,10/12/2017
"25,129",INVALID,10/12/2017
"48,338",TEMP1,10/12/2017
"215,719",UNGORO,10/12/2017
"33,663",FP2,11/12/2017
"349,197",EXPERT1,12/12/2017
"159,074",LOOTAPALOOZA,14/12/2017
"52,994",LOE,17/12/2017
"70,177",KARA,17/12/2017
"23,480",HOF,19/12/2017
"76,092",GVG,19/12/2017
"229,817",ICECROWN,20/12/2017
"87,463",OG,23/12/2017
"30,452",FP2,25/12/2017
"66,848",HERO_SKINS,25/12/2017
"27,516",INVALID,27/12/2017
"197,424",UNGORO,27/12/2017
"22,590",HOF,28/12/2017
"45,796",LOE,28/12/2017
"27,100",INVALID,5/01/2018
"72,165",NAXX,6/01/2018
"48,653",LOE,10/01/2018
"613,592",CORE,11/01/2018
"449,273",EXPERT1,13/01/2018
"279,098",LOOTAPALOOZA,13/01/2018
"82,212",HERO_SKINS,15/01/2018
"64,818",KARA,19/01/2018
"40,752",FP2,20/01/2018
"343,791",ICECROWN,21/01/2018
"268,470",LOOTAPALOOZA,25/01/2018
"70,257",NAXX,29/01/2018
"41,236",FP2,2/02/2018
"290,465",ICECROWN,2/02/2018
"44,927",FP2,3/02/2018
"58,877",TEMP1,4/02/2018
"297,867",ICECROWN,7/02/2018
"276,280",LOOTAPALOOZA,15/02/2018
"80,130",HERO_SKINS,20/02/2018
"53,210",LOE,22/02/2018
"72,723",KARA,26/02/2018
"46,926",INVALID,28/02/2018
"230,482",UNGORO,28/02/2018
"72,458",TEMP1,3/03/2018
"99,716",NAXX,9/03/2018
"191,386",GANGS,9/03/2018
"41,833",FP2,12/03/2018
"377,113",EXPERT1,14/03/2018
"45,643",FP2,19/03/2018
"251,336",ICECROWN,19/03/2018
"166,914",GANGS,24/03/2018
"63,258",KARA,25/03/2018
"190,415",UNGORO,25/03/2018
"95,193",GVG,26/03/2018
"220,476",UNGORO,27/03/2018
"22,985",HOF,29/03/2018
"92,910",GVG,29/03/2018
"49,298",FP2,2/04/2018
"90,430",HERO_SKINS,3/04/2018
"42,568",FP2,4/04/2018
"40,192",INVALID,5/04/2018
"183,851",UNGORO,11/04/2018
"542,190",CORE,12/04/2018
"18,540",HOF,12/04/2018
"73,723",GVG,12/04/2018
"154,371",GANGS,17/04/2018
"199,464",ICECROWN,18/04/2018
"78,003",GVG,23/04/2018
"75,362",HERO_SKINS,26/04/2018
"57,216",GANGS,27/04/2018
"490,645",CORE,29/04/2018
"41,652",KARA,30/04/2018
"73,915",NAXX,6/04/2017
"186,809",GANGS,6/04/2017
"675,667",EXPERT1,9/04/2017
"198,783",OG,9/04/2017
"66,344",NAXX,10/04/2017
"235,696",GANGS,11/04/2017
"68,864",NAXX,29/04/2017
"86,771",HERO_SKINS,30/04/2017
"74,701",TEMP1,2/05/2017
"88,726",LOE,10/05/2017
"99,349",KARA,10/05/2017
"54,613",FP2,16/05/2017
"79,033",TEMP1,19/05/2017
"360,144",UNGORO,19/05/2017
"48,034",HOF,20/05/2017
"127,698",GVG,20/05/2017
"638,506",EXPERT1,21/05/2017
"254,313",GANGS,23/05/2017
"43,559",HOF,24/05/2017
"117,480",GVG,24/05/2017
"83,927",LOE,24/05/2017
"83,505",LOE,25/05/2017
"100,408",KARA,25/05/2017
"90,526",LOE,27/05/2017
"114,839",KARA,28/05/2017
"160,730",OG,29/05/2017
"56,995",FP2,30/05/2017
"413,024",UNGORO,31/05/2017
"54,557",FP2,3/06/2017
"19,869",INVALID,6/06/2017
"76,350",NAXX,9/06/2017
"189,800",GANGS,9/06/2017
"580,267",CORE,18/06/2017
"62,182",KARA,18/06/2017
"126,787",OG,21/06/2017
"176,176",GANGS,22/06/2017
"67,086",LOE,24/06/2017
"73,158",HERO_SKINS,27/06/2017
"64,285",NAXX,29/06/2017
"15,855",INVALID,30/06/2017
"61,697",TEMP1,30/06/2017
"298,239",UNGORO,30/06/2017
"44,974",FP2,5/07/2017
"36,111",HOF,6/07/2017
"92,751",GVG,6/07/2017
"69,598",LOE,6/07/2017
"79,593",KARA,6/07/2017
"40,585",HOF,8/07/2017
"73,079",HERO_SKINS,15/07/2017
"152,615",OG,17/07/2017
"83,926",KARA,21/07/2017
"322,484",UNGORO,24/07/2017
"53,616",FP2,26/07/2017
"401,855",UNGORO,5/08/2017
"24,811",INVALID,6/08/2017
"587,014",EXPERT1,9/08/2017
"47,320",HOF,12/08/2017
"117,232",GVG,12/08/2017
"98,129",LOE,12/08/2017
"113,066",KARA,14/08/2017
"51,472",FP2,17/08/2017
"350,305",ICECROWN,17/08/2017
"27,071",INVALID,18/08/2017
"55,601",TEMP1,18/08/2017
"429,328",UNGORO,20/08/2017
"37,076",INVALID,21/08/2017
"915,199",CORE,24/08/2017
"313,037",UNGORO,24/08/2017
"314,213",GANGS,29/08/2017
"39,433",HOF,30/08/2017
"102,338",GVG,30/08/2017
"187,792",OG,4/09/2017
"55,104",FP2,6/09/2017
"1,111,937",CORE,9/09/2017
"119,720",GVG,9/09/2017
"102,107",LOE,9/09/2017
"602,925",EXPERT1,17/09/2017
"942,381",CORE,20/09/2017
"38,028",HOF,20/09/2017
"353,618",ICECROWN,27/09/2017
"30,842",INVALID,29/09/2017
"6,822",FP2,2/10/2017
"79,798",KARA,5/10/2017
"592,688",EXPERT1,8/10/2017
"863,272",CORE,16/10/2017
"111,741",OG,17/10/2017
"61,625",KARA,18/10/2017
"668,651",CORE,19/10/2017
"27,634",INVALID,21/10/2017
"356,683",ICECROWN,23/10/2017
"665,571",CORE,26/10/2017
"441,021",EXPERT1,30/10/2017
"69,478",KARA,31/10/2017
"112,395",OG,1/11/2017
"285,420",ICECROWN,3/11/2017
"298,080",ICECROWN,9/11/2017
"10,854",LOOTAPALOOZA,10/11/2017
"832,437",CORE,13/11/2017
"35,187",HOF,13/11/2017
"97,456",GVG,13/11/2017
"85,269",KARA,13/11/2017
"26,219",INVALID,15/11/2017
"276,372",UNGORO,15/11/2017
"837,010",CORE,18/11/2017
"36,007",HOF,18/11/2017
"65,536",TEMP1,18/11/2017
"837,349",CORE,20/11/2017
"75,753",LOE,20/11/2017
"85,744",KARA,20/11/2017
"41,174",FP2,24/11/2017
"278,906",UNGORO,25/11/2017
"93,507",HERO_SKINS,27/11/2017
"5,397",LOOTAPALOOZA,1/12/2017
"319,422",UNGORO,3/12/2017
"84,215",KARA,4/12/2017
"227,080",GANGS,6/12/2017
"167,158",UNGORO,8/12/2017
"73,557",GVG,9/12/2017
"245,193",ICECROWN,16/12/2017
"211,057",UNGORO,17/12/2017
"74,376",GVG,18/12/2017
"47,476",LOE,18/12/2017
"63,990",KARA,18/12/2017
"61,899",KARA,20/12/2017
"214,668",ICECROWN,21/12/2017
"43,682",LOE,25/12/2017
"57,872",KARA,25/12/2017
"689,009",CORE,26/12/2017
"171,807",GANGS,27/12/2017
"27,084",INVALID,28/12/2017
"38,057",TEMP1,28/12/2017
"76,841",HERO_SKINS,31/12/2017
"421,405",EXPERT1,2/01/2018
"61,216",NAXX,5/01/2018
"162,095",GANGS,5/01/2018
"29,029",HOF,7/01/2018
"90,145",GVG,7/01/2018
"51,233",TEMP1,7/01/2018
"56,238",LOE,7/01/2018
"90,160",OG,9/01/2018
"383,678",EXPERT1,12/01/2018
"238,427",LOOTAPALOOZA,12/01/2018
"38,617",FP2,14/01/2018
"761,963",CORE,15/01/2018
"45,649",TEMP1,15/01/2018
"32,554",FP2,18/01/2018
"27,810",HOF,22/01/2018
"51,307",TEMP1,22/01/2018
"58,300",LOE,22/01/2018
"299,542",ICECROWN,24/01/2018
"421,602",EXPERT1,25/01/2018
"87,922",OG,25/01/2018
"353,161",ICECROWN,28/01/2018
"74,395",NAXX,30/01/2018
"34,987",INVALID,31/01/2018
"77,867",NAXX,6/02/2018
"99,072",OG,6/02/2018
"99,574",OG,9/02/2018
"30,050",HOF,13/02/2018
"92,432",GVG,13/02/2018
"52,857",TEMP1,13/02/2018
"60,970",LOE,13/02/2018
"913,067",CORE,18/02/2018
"79,403",HERO_SKINS,19/02/2018
"269,334",ICECROWN,25/02/2018
"216,739",UNGORO,26/02/2018
"27,938",HOF,27/02/2018
"104,513",GVG,27/02/2018
"100,008",NAXX,28/02/2018
"9,982",KARA,1/03/2018
"56,623",KARA,2/03/2018
"59,359",INVALID,3/03/2018
"57,613",FP2,5/03/2018
"79,420",KARA,6/03/2018
"466,888",EXPERT1,7/03/2018
"114,012",OG,9/03/2018
"35,077",HOF,11/03/2018
"24,524",HOF,16/03/2018
"98,154",GVG,16/03/2018
"56,864",LOE,16/03/2018
"95,928",NAXX,24/03/2018
"196,210",GANGS,27/03/2018
"769,751",CORE,30/03/2018
"31,532",HOF,2/04/2018
"73,608",LOE,2/04/2018
"62,938",LOE,4/04/2018
"87,926",NAXX,5/04/2018
"277,056",LOOTAPALOOZA,6/04/2018
"120,804",OG,8/04/2018
"816,188",CORE,9/04/2018
"218,107",LOOTAPALOOZA,13/04/2018
"19,340",HOF,14/04/2018
"86,676",GVG,14/04/2018
"50,600",KARA,18/04/2018
"201,010",ICECROWN,20/04/2018
"83,924",OG,24/04/2018
"404,287",CORE,26/04/2018
"47,503",TEMP1,26/04/2018
"226,007",EXPERT1,28/04/2018
"527,673",CORE,30/04/2018
"13,752",HOF,30/04/2018
"66,217",GVG,30/04/2018
"63,290",NAXX,7/04/2017
"177,053",OG,8/04/2017
"72,646",TEMP1,16/04/2017
"79,857",LOE,16/04/2017
"13,937",HERO_SKINS,17/04/2017
"486,866",EXPERT1,20/04/2017
"141,996",OG,20/04/2017
"43,328",FP2,21/04/2017
"84,991",HERO_SKINS,21/04/2017
"48,541",FP2,22/04/2017
"399,600",EXPERT1,27/04/2017
"16,714",INVALID,2/05/2017
"731,355",EXPERT1,7/05/2017
"68,375",FP2,9/05/2017
"365,044",UNGORO,10/05/2017
"267,804",GANGS,14/05/2017
"78,048",TEMP1,15/05/2017
"85,698",HERO_SKINS,18/05/2017
"174,143",OG,23/05/2017
"368,658",UNGORO,25/05/2017
"46,364",HOF,30/05/2017
"270,612",GANGS,31/05/2017
"84,995",NAXX,10/06/2017
"187,450",GANGS,14/06/2017
"227,293",UNGORO,18/06/2017
"18,222",INVALID,24/06/2017
"64,429",TEMP1,24/06/2017
"308,148",UNGORO,24/06/2017
"848,470",CORE,27/06/2017
"70,625",TEMP1,27/06/2017
"73,727",LOE,27/06/2017
"193,638",GANGS,30/06/2017
"802,972",CORE,1/07/2017
"71,930",TEMP1,1/07/2017
"74,123",LOE,1/07/2017
"84,067",NAXX,3/07/2017
"38,816",HOF,7/07/2017
"105,610",GVG,8/07/2017
"496,635",EXPERT1,11/07/2017
"89,587",NAXX,12/07/2017
"75,977",TEMP1,15/07/2017
"90,715",NAXX,24/07/2017
"75,544",LOE,26/07/2017
"105,705",NAXX,1/08/2017
"111,328",NAXX,6/08/2017
"292,883",GANGS,11/08/2017
"30,686",INVALID,12/08/2017
"452,716",UNGORO,12/08/2017
"68,409",TEMP1,16/08/2017
"102,210",NAXX,21/08/2017
"328,832",GANGS,21/08/2017
"60,193",FP2,22/08/2017
"409,690",ICECROWN,22/08/2017
"35,325",HOF,26/08/2017
"99,430",GVG,26/08/2017
"312,007",GANGS,5/09/2017
"386,291",ICECROWN,16/09/2017
"95,332",HERO_SKINS,18/09/2017
"257,402",GANGS,21/09/2017
"98,968",LOE,24/09/2017
"98,529",HERO_SKINS,25/09/2017
"92,461",KARA,27/09/2017
"44,491",HOF,1/10/2017
"107,066",KARA,1/10/2017
"279,465",GANGS,3/10/2017
"258,574",GANGS,10/10/2017
"98,308",OG,12/10/2017
"47,255",FP2,14/10/2017
"343,458",ICECROWN,14/10/2017
"75,216",KARA,20/10/2017
"34,591",HOF,23/10/2017
"98,720",GVG,23/10/2017
"616,436",CORE,24/10/2017
"45,438",TEMP1,24/10/2017
"237,789",GANGS,28/10/2017
"233,055",UNGORO,31/10/2017
"122,173",OG,4/11/2017
"391,787",ICECROWN,11/11/2017
"74,608",NAXX,15/11/2017
"234,256",GANGS,15/11/2017
"22,124",INVALID,16/11/2017
"28,141",INVALID,18/11/2017
"7,493",LOOTAPALOOZA,21/11/2017
"38,635",FP2,23/11/2017
"290,399",ICECROWN,23/11/2017
"65,827",LOE,24/11/2017
"76,489",KARA,24/11/2017
"80,195",NAXX,25/11/2017
"62,774",TEMP1,27/11/2017
"461,725",EXPERT1,1/12/2017
"265,758",GANGS,3/12/2017
"66,289",HERO_SKINS,7/12/2017
"135,700",GANGS,8/12/2017
"58,291",NAXX,10/12/2017
"32,962",FP2,12/12/2017
"226,953",ICECROWN,12/12/2017
"207,183",ICECROWN,14/12/2017
"66,531",KARA,16/12/2017
"61,570",NAXX,17/12/2017
"54,767",KARA,21/12/2017
"346,409",EXPERT1,22/12/2017
"76,784",HERO_SKINS,23/12/2017
"178,013",UNGORO,25/12/2017
"60,198",NAXX,27/12/2017
"226,164",LOOTAPALOOZA,27/12/2017
"155,132",GANGS,28/12/2017
"418,222",EXPERT1,30/12/2017
"91,556",OG,30/12/2017
"682,773",CORE,31/12/2017
"77,008",HERO_SKINS,3/01/2018
"32,912",INVALID,7/01/2018
"170,280",GANGS,10/01/2018
"29,818",INVALID,15/01/2018
"62,863",KARA,17/01/2018
"34,590",INVALID,22/01/2018
"295,004",LOOTAPALOOZA,23/01/2018
"69,639",KARA,24/01/2018
"459,897",EXPERT1,26/01/2018
"97,877",OG,26/01/2018
"294,520",LOOTAPALOOZA,26/01/2018
"41,648",FP2,28/01/2018
"454,901",EXPERT1,31/01/2018
"425,005",EXPERT1,1/02/2018
"93,511",OG,1/02/2018
"32,788",HOF,7/02/2018
"96,997",GVG,7/02/2018
"493,960",EXPERT1,10/02/2018
"347,060",LOOTAPALOOZA,10/02/2018
"46,139",INVALID,13/02/2018
"226,777",UNGORO,13/02/2018
"225,568",ICECROWN,15/02/2018
"809,418",CORE,19/02/2018
"28,642",HOF,20/02/2018
"95,013",GVG,20/02/2018
"156,671",GANGS,22/02/2018
"46,215",INVALID,24/02/2018
"44,518",FP2,25/02/2018
"10,175",LOE,1/03/2018
"30,325",UNGORO,1/03/2018
"163,511",UNGORO,2/03/2018
"231,410",UNGORO,6/03/2018
"56,967",INVALID,11/03/2018
"64,634",KARA,13/03/2018
"92,176",OG,26/03/2018
"313,140",LOOTAPALOOZA,27/03/2018
"31,255",HOF,1/04/2018
"126,490",GVG,1/04/2018
"74,429",LOE,1/04/2018
"193,029",UNGORO,4/04/2018
"397,978",EXPERT1,6/04/2018
"100,485",OG,6/04/2018
"47,021",INVALID,9/04/2018
"87,553",OG,10/04/2018
"36,197",FP2,22/04/2018
"141,943",GANGS,23/04/2018
"28,339",FP2,25/04/2018
"20,561",FP2,3/05/2018
"14,202",INVALID,3/04/2017
"122,647",TEMP1,3/04/2017
"20,274",INVALID,16/04/2017
"441,398",UNGORO,16/04/2017
"136,771",CORE,17/04/2017
"36,489",HOF,21/04/2017
"100,404",GVG,22/04/2017
"585,514",EXPERT1,23/04/2017
"175,863",OG,23/04/2017
"60,453",FP2,1/05/2017
"500,424",EXPERT1,2/05/2017
"111,650",TEMP1,5/05/2017
"19,815",INVALID,15/05/2017
"352,689",UNGORO,15/05/2017
"545,251",EXPERT1,17/05/2017
"159,113",OG,17/05/2017
"93,163",KARA,18/05/2017
"265,088",GANGS,20/05/2017
"246,145",GANGS,24/05/2017
"103,400",NAXX,25/05/2017
"122,456",GVG,26/05/2017
"87,857",LOE,26/05/2017
"107,618",KARA,26/05/2017
"417,068",UNGORO,30/05/2017
"148,421",OG,6/06/2017
"9,540",INVALID,7/06/2017
"90,442",KARA,12/06/2017
"74,541",KARA,15/06/2017
"46,016",FP2,17/06/2017
"69,931",LOE,19/06/2017
"66,481",HERO_SKINS,21/06/2017
"199,008",GANGS,24/06/2017
"18,698",INVALID,27/06/2017
"339,787",UNGORO,27/06/2017
"72,535",NAXX,30/06/2017
"17,931",INVALID,1/07/2017
"310,410",UNGORO,1/07/2017
"859,028",CORE,4/07/2017
"40,321",HOF,4/07/2017
"104,605",GVG,4/07/2017
"189,091",GANGS,6/07/2017
"77,922",HERO_SKINS,10/07/2017
"100,965",GVG,14/07/2017
"19,479",INVALID,15/07/2017
"102,509",KARA,18/07/2017
"40,579",HOF,19/07/2017
"90,223",NAXX,25/07/2017
"301,974",UNGORO,26/07/2017
"81,297",HERO_SKINS,29/07/2017
"64,562",FP2,30/07/2017
"73,045",HERO_SKINS,4/08/2017
"98,190",HERO_SKINS,9/08/2017
"532,797",EXPERT1,11/08/2017
"109,091",KARA,15/08/2017
"32,162",INVALID,16/08/2017
"82,622",NAXX,18/08/2017
"82,585",NAXX,24/08/2017
"59,349",KARA,25/08/2017
"304,031",GANGS,30/08/2017
"65,094",FP2,2/09/2017
"67,478",FP2,3/09/2017
"105,058",HERO_SKINS,4/09/2017
"178,005",OG,5/09/2017
"913,734",CORE,7/09/2017
"60,216",TEMP1,7/09/2017
"1,024,872",CORE,12/09/2017
"503,494",EXPERT1,15/09/2017
"97,112",HERO_SKINS,17/09/2017
"986,561",CORE,18/09/2017
"132,281",OG,21/09/2017
"106,121",KARA,23/09/2017
"41,330",INVALID,24/09/2017
"975,055",CORE,25/09/2017
"65,114",TEMP1,25/09/2017
"37,276",HOF,26/09/2017
"108,622",GVG,26/09/2017
"86,060",LOE,26/09/2017
"106,062",GVG,27/09/2017
"80,294",LOE,27/09/2017
"467,529",EXPERT1,28/09/2017
"121,149",OG,28/09/2017
"132,645",GVG,1/10/2017
"100,149",LOE,1/10/2017
"370,489",UNGORO,1/10/2017
"111,028",HERO_SKINS,8/10/2017
"430,817",ICECROWN,8/10/2017
"138,819",OG,9/10/2017
"41,689",FP2,13/10/2017
"369,425",ICECROWN,15/10/2017
"74,377",HERO_SKINS,17/10/2017
"18,988",INVALID,24/10/2017
"19,650",INVALID,25/10/2017
"48,730",FP2,29/10/2017
"43,236",FP2,30/10/2017
"85,052",HERO_SKINS,30/10/2017
"80,830",HERO_SKINS,1/11/2017
"267,214",ICECROWN,2/11/2017
"96,622",HERO_SKINS,5/11/2017
"51,568",FP2,7/11/2017
"123,649",OG,8/11/2017
"17,018",LOOTAPALOOZA,8/11/2017
"536,619",EXPERT1,12/11/2017
"244,228",GANGS,14/11/2017
"379,732",EXPERT1,16/11/2017
"7,719",LOOTAPALOOZA,17/11/2017
"81,344",NAXX,20/11/2017
"34,074",HOF,22/11/2017
"99,399",GVG,22/11/2017
"62,841",TEMP1,22/11/2017
"72,694",LOE,22/11/2017
"252,119",UNGORO,24/11/2017
"851,169",CORE,27/11/2017
"30,300",INVALID,27/11/2017
"294,093",UNGORO,27/11/2017
"7,014",LOOTAPALOOZA,3/12/2017
"565,380",CORE,7/12/2017
"158,250",LOOTAPALOOZA,8/12/2017
"332,907",EXPERT1,13/12/2017
"170,924",LOOTAPALOOZA,13/12/2017
"55,302",KARA,14/12/2017
"174,165",LOOTAPALOOZA,15/12/2017
"372,729",EXPERT1,19/12/2017
"88,916",OG,19/12/2017
"204,528",LOOTAPALOOZA,19/12/2017
"23,906",HOF,23/12/2017
"52,004",NAXX,25/12/2017
"57,705",NAXX,28/12/2017
"78,672",GVG,31/12/2017
"193,830",UNGORO,31/12/2017
"38,460",FP2,2/01/2018
"271,927",ICECROWN,2/01/2018
"23,108",HOF,4/01/2018
"193,406",GANGS,7/01/2018
"386,780",EXPERT1,10/01/2018
"232,337",LOOTAPALOOZA,10/01/2018
"75,156",HERO_SKINS,12/01/2018
"85,275",HERO_SKINS,13/01/2018
"71,864",KARA,13/01/2018
"409,541",EXPERT1,19/01/2018
"253,611",LOOTAPALOOZA,19/01/2018
"204,263",GANGS,20/01/2018
"204,255",GANGS,22/01/2018
"470,613",EXPERT1,23/01/2018
"29,750",HOF,28/01/2018
"100,963",GVG,28/01/2018
"39,816",FP2,5/02/2018
"50,229",INVALID,11/02/2018
"44,802",FP2,12/02/2018
"249,114",ICECROWN,14/02/2018
"66,845",KARA,15/02/2018
"376,562",EXPERT1,22/02/2018
"272,008",LOOTAPALOOZA,22/02/2018
"445,495",EXPERT1,24/02/2018
"45,231",FP2,7/03/2018
"41,107",FP2,8/03/2018
"243,159",ICECROWN,8/03/2018
"35,345",FP2,15/03/2018
"87,298",NAXX,16/03/2018
"44,481",INVALID,20/03/2018
"102,198",OG,25/03/2018
"239,123",ICECROWN,28/03/2018
"445,233",EXPERT1,31/03/2018
"109,410",OG,31/03/2018
"49,091",INVALID,1/04/2018
"213,816",UNGORO,1/04/2018
"198,165",GANGS,2/04/2018
"181,012",ICECROWN,13/04/2018
"20,452",HOF,15/04/2018
"94,480",GVG,15/04/2018
"104,752",TEMP1,15/04/2018
"52,639",LOE,15/04/2018
"26,330",FP2,19/04/2018
"176,255",ICECROWN,19/04/2018
"17,010",HOF,20/04/2018
"75,694",GVG,20/04/2018
"364,360",EXPERT1,23/04/2018
"86,401",OG,23/04/2018
"38,804",LOE,25/04/2018
"19,005",FP2,28/04/2018
"82,010",FP2,1/04/2017
"1,029,944",CORE,2/04/2017
"67,607",HOF,2/04/2017
"152,216",GVG,2/04/2017
"135,996",TEMP1,2/04/2017
"44,266",HOF,6/04/2017
"93,306",GVG,6/04/2017
"838,055",CORE,7/04/2017
"26,110",INVALID,8/04/2017
"73,982",TEMP1,8/04/2017
"63,659",TEMP1,10/04/2017
"961,993",CORE,11/04/2017
"39,446",HOF,11/04/2017
"90,931",GVG,11/04/2017
"96,757",KARA,12/04/2017
"106,636",KARA,14/04/2017
"80,768",NAXX,18/04/2017
"362,966",UNGORO,20/04/2017
"574,688",EXPERT1,22/04/2017
"76,082",TEMP1,23/04/2017
"81,790",LOE,23/04/2017
"232,202",GANGS,25/04/2017
"183,206",GANGS,28/04/2017
"148,337",NAXX,5/05/2017
"526,428",EXPERT1,11/05/2017
"78,468",LOE,12/05/2017
"89,313",KARA,12/05/2017
"1,061,385",CORE,14/05/2017
"50,752",HOF,14/05/2017
"79,987",TEMP1,17/05/2017
"102,000",HERO_SKINS,20/05/2017
"1,026,999",CORE,23/05/2017
"392,859",UNGORO,23/05/2017
"572,165",EXPERT1,26/05/2017
"168,240",OG,26/05/2017
"95,794",HERO_SKINS,31/05/2017
"942,356",CORE,5/06/2017
"83,016",TEMP1,5/06/2017
"82,412",HERO_SKINS,6/06/2017
"91,298",GVG,9/06/2017
"67,634",HERO_SKINS,13/06/2017
"63,014",HERO_SKINS,14/06/2017
"113,818",OG,15/06/2017
"708,940",CORE,16/06/2017
"60,274",TEMP1,16/06/2017
"204,585",GANGS,17/06/2017
"436,343",EXPERT1,19/06/2017
"673,199",CORE,22/06/2017
"82,887",GVG,22/06/2017
"64,729",LOE,26/06/2017
"66,997",HERO_SKINS,28/06/2017
"71,549",HERO_SKINS,3/07/2017
"523,908",EXPERT1,9/07/2017
"94,119",NAXX,10/07/2017
"227,082",GANGS,10/07/2017
"20,013",INVALID,11/07/2017
"338,480",UNGORO,11/07/2017
"866,049",CORE,12/07/2017
"271,709",UNGORO,13/07/2017
"133,074",OG,14/07/2017
"67,312",NAXX,20/07/2017
"225,064",GANGS,22/07/2017
"500,521",EXPERT1,23/07/2017
"799,464",CORE,28/07/2017
"211,968",GANGS,4/08/2017
"811,973",CORE,8/08/2017
"74,397",NAXX,10/08/2017
"105,299",KARA,11/08/2017
"56,461",FP2,16/08/2017
"119,328",OG,25/08/2017
"40,318",HOF,29/08/2017
"105,885",GVG,29/08/2017
"81,279",LOE,31/08/2017
"89,404",HERO_SKINS,8/09/2017
"355,145",ICECROWN,8/09/2017
"106,318",KARA,10/09/2017
"82,288",NAXX,13/09/2017
"60,261",TEMP1,15/09/2017
"83,678",LOE,15/09/2017
"292,752",GANGS,16/09/2017
"40,064",INVALID,19/09/2017
"92,659",HERO_SKINS,21/09/2017
"83,856",LOE,21/09/2017
"146,276",OG,26/09/2017
"515,538",EXPERT1,27/09/2017
"137,232",OG,27/09/2017
"82,677",KARA,28/09/2017
"162,379",OG,1/10/2017
"64,824",EXPERT1,2/10/2017
"96,994",KARA,3/10/2017
"108,504",GVG,6/10/2017
"84,886",LOE,6/10/2017
"87,788",KARA,10/10/2017
"241,818",UNGORO,11/10/2017
"662,758",CORE,12/10/2017
"21,832",INVALID,12/10/2017
"49,845",TEMP1,12/10/2017
"229,334",UNGORO,12/10/2017
"468,302",EXPERT1,14/10/2017
"48,856",FP2,16/10/2017
"68,693",NAXX,17/10/2017
"264,098",ICECROWN,25/10/2017
"79,506",KARA,28/10/2017
"259,476",GANGS,29/10/2017
"227,047",GANGS,30/10/2017
"182,418",GANGS,2/11/2017
"391,645",EXPERT1,3/11/2017
"63,579",NAXX,3/11/2017
"49,322",FP2,6/11/2017
"74,914",LOE,8/11/2017
"83,042",KARA,8/11/2017
"531,527",EXPERT1,11/11/2017
"350,645",ICECROWN,14/11/2017
"33,605",HOF,15/11/2017
"67,936",KARA,16/11/2017
"75,638",KARA,17/11/2017
"37,099",HOF,21/11/2017
"92,510",KARA,21/11/2017
"399,927",EXPERT1,23/11/2017
"4,985",LOOTAPALOOZA,23/11/2017
"35,111",HOF,25/11/2017
"520,617",EXPERT1,26/11/2017
"74,895",LOE,29/11/2017
"442,951",EXPERT1,30/11/2017
"230,660",ICECROWN,7/12/2017
"85,263",OG,12/12/2017
"172,517",LOOTAPALOOZA,12/12/2017
"63,905",HERO_SKINS,15/12/2017
"25,794",HOF,17/12/2017
"65,492",KARA,19/12/2017
"76,398",OG,21/12/2017
"24,486",HOF,27/12/2017
"81,394",GVG,27/12/2017
"76,454",GVG,5/01/2018
"45,812",TEMP1,8/01/2018
"52,861",LOE,8/01/2018
"60,628",KARA,10/01/2018
"35,933",FP2,16/01/2018
"381,027",EXPERT1,18/01/2018
"76,716",HERO_SKINS,19/01/2018
"220,154",UNGORO,26/01/2018
"79,158",NAXX,27/01/2018
"511,548",EXPERT1,28/01/2018
"326,070",LOOTAPALOOZA,28/01/2018
"36,177",INVALID,30/01/2018
"51,198",TEMP1,30/01/2018
"219,034",UNGORO,31/01/2018
"199,590",UNGORO,1/02/2018
"920,630",CORE,4/02/2018
"187,366",GANGS,5/02/2018
"47,406",INVALID,9/02/2018
"31,346",HOF,10/02/2018
"98,091",GVG,10/02/2018
"201,712",GANGS,12/02/2018
"466,186",EXPERT1,17/02/2018
"333,823",LOOTAPALOOZA,17/02/2018
"46,381",FP2,18/02/2018
"41,048",FP2,19/02/2018
"40,531",FP2,21/02/2018
"686,051",CORE,22/02/2018
"60,163",KARA,22/02/2018
"115,285",OG,25/02/2018
"333,460",LOOTAPALOOZA,25/02/2018
"80,773",HERO_SKINS,26/02/2018
"176,978",GANGS,8/03/2018
"103,408",NAXX,17/03/2018
"44,281",FP2,20/03/2018
"38,074",FP2,23/03/2018
