player_class,card_name,times_played,times_won,num_games,win_rate
PRIEST,Backroom Bouncer,6,5,6,83.33
PRIEST,Lotus Illusionist,6,4,6,66.66
PRIEST,Ironforge Rifleman,6,5,6,83.33
PRIEST,Rock Elemental,6,2,5,33.33
PRIEST,Forbidden Ancient,5,3,5,60
PRIEST,Streetwise Investigator,5,1,5,20
PRIEST,Sheep,5,3,5,60
PRIEST,Frog,5,4,5,80
PRIEST,Cat in a Hat,5,4,5,80
PRIEST,Jade Golem,5,1,5,20
PRIEST,Silvermoon Guardian,5,3,4,60
PRIEST,Big Bad Wolf,5,4,5,80
PRIEST,Ancient Mage,5,4,5,80
PRIEST,Hound,5,3,5,60
PRIEST,Leokk,5,5,5,100
PRIEST,Blubber Baron,4,2,4,50
PRIEST,Nightbane Templar,4,2,4,50
PRIEST,Hyena,4,3,4,75
PRIEST,Dragonling Mechanic,4,3,4,75
PRIEST,Spiteful Smith,4,4,4,100
PRIEST,Finkle Einhorn,4,4,4,100
PRIEST,Kabal Demon,4,1,4,25
PRIEST,Grook Fu Master,4,3,3,75
PRIEST,Life Tap,4,2,3,50
PRIEST,Blackwater Pirate,3,3,3,100
PRIEST,Brann Bronzebeard,3,3,3,100
PRIEST,Aberrant Berserker,3,2,3,66.66
PRIEST,Murloc Scout,3,3,3,100
PRIEST,Force of Nature,3,2,3,66.66
PRIEST,Darkspeaker,3,2,2,66.66
PRIEST,Tabbycat,3,2,3,66.66
PRIEST,Kabal Demon,3,2,3,66.66
PRIEST,Windfury Harpy,3,2,3,66.66
PRIEST,Misha,3,3,3,100
PRIEST,Spider,3,2,3,66.66
PRIEST,Galvadon,3,2,3,66.66
PRIEST,Jade Golem,3,2,3,66.66
PRIEST,Treant,3,2,2,66.66
PRIEST,Silver Hand Recruit,3,2,3,66.66
PRIEST,Thrallmar Farseer,3,1,3,33.33
PRIEST,Dalaran Mage,3,3,3,100
PRIEST,Plant,2,0,1,0
PRIEST,Mana Treant,2,2,1,100
PRIEST,Entomb,2,2,2,100
PRIEST,Jade Golem,2,0,2,0
PRIEST,Piloted Shredder,2,2,2,100
PRIEST,Flame of Azzinoth,2,2,1,100
PRIEST,Wisp,2,0,2,0
PRIEST,Stoneclaw Totem,2,0,2,0
PRIEST,Lightbomb,2,1,2,50
PRIEST,Druid of the Claw,2,0,2,0
PRIEST,Mirror Image,2,0,1,0
PRIEST,Reno Jackson,2,2,2,100
PRIEST,Excavated Evil,2,2,2,100
PRIEST,Am'gam Rager,2,1,2,50
PRIEST,Defias Bandit,2,2,1,100
PRIEST,Jade Golem,1,0,1,0
PRIEST,Jade Golem,1,1,1,100
PRIEST,Panther,1,1,1,100
PRIEST,Arcane Nullifier X-21,1,1,1,100
PRIEST,Dr. Boom,1,1,1,100
PRIEST,Emperor Thaurissan,1,1,1,100
PRIEST,Infernal,1,1,1,100
PRIEST,Sludge Belcher,1,1,1,100
PRIEST,Wrath of Air Totem,1,1,1,100
PRIEST,Snake,1,1,1,100
PRIEST,Arcane Golem,1,1,1,100
PRIEST,Pilfered Power,1,1,1,100
PRIEST,Whelp,1,0,1,0
PRIEST,Savagery,1,0,1,0
PRIEST,Whelp,1,1,1,100
PRIEST,Broom,1,1,1,100
PRIEST,Shellshifter,1,0,1,0
PRIEST,Spirit Wolf,1,0,1,0
PRIEST,Gnoll,1,1,1,100
PRIEST,Dark Cultist,1,1,1,100
PRIEST,Rat,1,1,1,100
PRIEST,Spellbender,1,1,1,100
PRIEST,Unstable Ghoul,1,1,1,100
PRIEST,Nexus-Champion Saraad,1,1,1,100
PRIEST,Defender,1,1,1,100
PRIEST,Deathlord,1,0,1,0
PRIEST,Sylvanas Windrunner,1,1,1,100
ROGUE,Swashburglar,888586,492690,361313,55.44
ROGUE,Novice Engineer,821164,455824,345581,55.5
ROGUE,Southsea Deckhand,679068,368502,333622,54.26
ROGUE,Dagger Mastery,648925,303583,277745,46.78
ROGUE,The Caverns Below,643296,322071,583315,50.06
ROGUE,Dagger Mastery,586362,275295,254509,46.94
ROGUE,Shadowstep,578239,327845,404297,56.69
ROGUE,Stonetusk Boar,543483,297316,268679,54.7
ROGUE,Gadgetzan Ferryman,507206,272227,352782,53.67
ROGUE,Backstab,489618,239916,353177,49
ROGUE,Youthful Brewmaster,460833,250301,327320,54.31
ROGUE,Mimic Pod,455553,221485,335534,48.61
ROGUE,Eviscerate,430552,204319,313670,47.45
ROGUE,Preparation,422101,229194,318667,54.29
ROGUE,Fan of Knives,405801,193121,293723,47.59
ROGUE,Flame Elemental,388050,233221,124157,60.1
ROGUE,Crystal Core,373437,248172,354824,66.45
ROGUE,The Coin,285319,143265,285242,50.21
ROGUE,Violet Teacher,234413,119158,175906,50.83
ROGUE,Fire Fly,224445,132511,113815,59.03
ROGUE,Patches the Pirate,165908,80268,114428,48.38
ROGUE,Edwin VanCleef,160518,84160,139877,52.43
ROGUE,Moroes,111959,57010,98758,50.92
ROGUE,Igneous Elemental,107015,62518,79793,58.41
ROGUE,Loot Hoarder,73533,34395,48594,46.77
ROGUE,SI:7 Agent,67936,30986,41705,45.61
ROGUE,Sap,57039,24402,45251,42.78
ROGUE,Bloodmage Thalnos,51423,25361,45442,49.31
ROGUE,Shadowcaster,31486,18190,23852,57.77
ROGUE,Tar Creeper,23539,11110,16625,47.19
ROGUE,Bluegill Warrior,21075,10558,12787,50.09
ROGUE,Coldlight Oracle,21050,9278,11768,44.07
ROGUE,Wisp,20576,11110,10010,53.99
ROGUE,Vilespine Slayer,18469,9601,13788,51.98
ROGUE,Tol'vir Stoneshaper,18214,9064,13351,49.76
ROGUE,Thistle Tea,17762,7436,16717,41.86
ROGUE,Glacial Shard,16934,9265,8814,54.71
ROGUE,Shiv,16393,7722,13323,47.1
ROGUE,Shadow Strike,16291,6875,14866,42.2
ROGUE,Bilefin Tidehunter,15946,9019,8828,56.55
ROGUE,Defias Ringleader,15582,7814,9892,50.14
ROGUE,"Xaril, Poisoned Mind",14371,6531,12097,45.44
ROGUE,Vanish,14303,6332,12501,44.27
ROGUE,Undercity Huckster,13757,6037,10092,43.88
ROGUE,Razorpetal,13576,5497,7514,40.49
ROGUE,Barnes,12983,6288,10602,48.43
ROGUE,Counterfeit Coin,11706,5433,10005,46.41
ROGUE,Hallucination,10963,4649,9014,42.4
ROGUE,Razorpetal Lasher,9503,4207,6408,44.27
ROGUE,Violet Apprentice,9354,4451,6267,47.58
ROGUE,Acolyte of Pain,9339,4795,6945,51.34
ROGUE,Golakka Crawler,8447,3832,6208,45.36
ROGUE,Cold Blood,8302,4097,7083,49.34
ROGUE,Argent Squire,8125,3925,4915,48.3
ROGUE,"Shaku, the Collector",7613,3600,6547,47.28
ROGUE,Biteweed,7027,3231,5624,45.97
ROGUE,Spiritsinger Umbra,5665,2844,5245,50.2
ROGUE,Jade Swarmer,5340,2570,4007,48.12
ROGUE,Jade Shuriken,5142,2485,4432,48.32
ROGUE,Bladed Cultist,4854,2499,3836,51.48
ROGUE,Journey Below,4819,2085,4314,43.26
ROGUE,Imp Master,4781,2382,4022,49.82
ROGUE,Mistress of Mixtures,4592,2122,3112,46.21
ROGUE,Sprint,4501,2165,4323,48.1
ROGUE,"Sherazin, Corpse Flower",4379,2067,3962,47.2
ROGUE,Envenom Weapon,4316,1805,4087,41.82
ROGUE,Kingsblood Toxin,4293,1973,3800,45.95
ROGUE,Grimestreet Informant,4282,2235,3754,52.19
ROGUE,Razorpetal Volley,4215,1619,3706,38.41
ROGUE,Jade Spirit,4047,2086,3339,51.54
ROGUE,Kabal Courier,3931,2171,3412,55.22
ROGUE,Firebloom Toxin,3901,1832,3478,46.96
ROGUE,Sergeant Sally,3488,1717,3036,49.22
ROGUE,Deadly Poison,3487,1597,3199,45.79
ROGUE,Bloodthistle Toxin,3440,1718,3065,49.94
ROGUE,Kabal Chemist,3239,1646,2970,50.81
ROGUE,Lotus Agents,3207,1359,2968,42.37
ROGUE,Betrayal,3125,1186,2948,37.95
ROGUE,Briarthorn Toxin,3118,1560,2783,50.03
ROGUE,Gadgetzan Auctioneer,3111,1296,2563,41.65
ROGUE,Small-Time Buccaneer,3007,1195,1978,39.74
ROGUE,Fireball,2959,1841,2174,62.21
ROGUE,Bloodsail Corsair,2888,1334,1914,46.19
ROGUE,Ancient Brewmaster,2854,1388,2456,48.63
ROGUE,Steward,2830,1271,1999,44.91
ROGUE,Assassinate,2739,1074,2570,39.21
ROGUE,Grimestreet Smuggler,2588,1218,2433,47.06
ROGUE,Aya Blackpaw,2554,1365,2343,53.44
ROGUE,Patient Assassin,2438,1170,2234,47.99
ROGUE,Fadeleaf Toxin,2380,1025,2167,43.06
ROGUE,Questing Adventurer,2337,1141,1939,48.82
ROGUE,I Know a Guy,2197,1076,2155,48.97
ROGUE,"N'Zoth, the Corruptor",2172,1193,1957,54.92
ROGUE,Public Defender,2149,1092,2061,50.81
ROGUE,Elven Archer,2138,1151,1109,53.83
ROGUE,Choose Your Path,2122,669,625,31.52
ROGUE,Primordial Glyph,2118,1227,2054,57.93
ROGUE,Perdition's Blade,2098,1030,2049,49.09
ROGUE,Stubborn Gastropod,2069,867,1579,41.9
ROGUE,Mind Spike,2055,989,749,48.12
ROGUE,Babbling Book,2046,1289,1768,63
ROGUE,Armorsmith,2027,1029,1930,50.76
ROGUE,Iron Hide,2021,938,1984,46.41
ROGUE,Flame Geyser,2015,1153,1939,57.22
ROGUE,N'Zoth's First Mate,2011,983,1939,48.88
ROGUE,Blood To Ichor,2010,982,1977,48.85
ROGUE,Sinister Strike,2002,1066,1914,53.24
ROGUE,Shield Block,1978,1019,1938,51.51
ROGUE,Slam,1966,1057,1937,53.76
ROGUE,Potion of Polymorph,1964,1112,1918,56.61
ROGUE,Headcrack,1934,963,1277,49.79
ROGUE,Feral Spirit,1920,1115,1895,58.07
ROGUE,Earthen Ring Farseer,1920,840,1186,43.75
ROGUE,Lightning Bolt,1918,1104,1892,57.55
ROGUE,Mana Bind,1896,1116,1758,58.86
ROGUE,Arcane Missiles,1896,1149,1852,60.6
ROGUE,Fiery War Axe,1887,920,1864,48.75
ROGUE,Arcane Intellect,1881,1161,1852,61.72
ROGUE,Murloc Tidehunter,1880,868,1163,46.17
ROGUE,Lightning Storm,1868,1047,1833,56.04
ROGUE,Counterspell,1868,1252,1832,67.02
ROGUE,Inner Rage,1853,937,1823,50.56
ROGUE,Finders Keepers,1848,950,1727,51.4
ROGUE,Maelstrom Portal,1833,1134,1801,61.86
ROGUE,Jade Claws,1828,1055,1813,57.71
ROGUE,Mirror Image,1818,1125,1788,61.88
ROGUE,Cruel Taskmaster,1817,920,1716,50.63
ROGUE,Upgrade!,1816,858,1791,47.24
ROGUE,Shieldbearer,1801,806,1196,44.75
ROGUE,Air Elemental,1796,1090,1743,60.69
ROGUE,Frost Shock,1795,946,1769,52.7
ROGUE,Kor'kron Elite,1794,938,1645,52.28
ROGUE,Bloodhoof Brave,1789,836,1754,46.73
ROGUE,Stonehill Defender,1783,880,1141,49.35
ROGUE,Ancestral Healing,1782,1077,1750,60.43
ROGUE,Forked Lightning,1769,918,1743,51.89
ROGUE,Cornered Sentry,1742,694,1700,39.83
ROGUE,Freezing Potion,1735,904,1687,52.1
ROGUE,Doomsayer,1733,667,1394,38.48
ROGUE,Frostbolt,1716,994,1682,57.92
ROGUE,Execute,1713,809,1687,47.22
ROGUE,Heroic Strike,1705,839,1677,49.2
ROGUE,Devolve,1702,866,1677,50.88
ROGUE,Murloc Warleader,1686,750,1239,44.48
ROGUE,Voodoo Doctor,1685,752,904,44.62
ROGUE,Young Dragonhawk,1682,778,1111,46.25
ROGUE,Frothing Berserker,1665,853,1632,51.23
ROGUE,Cabalist's Tome,1663,989,1554,59.47
ROGUE,Primalfin Totem,1656,1058,1608,63.88
ROGUE,Stormcrack,1655,855,1635,51.66
ROGUE,Battle Rage,1647,874,1629,53.06
ROGUE,Mana Wyrm,1646,1009,1597,61.3
ROGUE,Earth Shock,1629,889,1614,54.57
ROGUE,Hot Spring Guardian,1626,922,1563,56.7
ROGUE,Pyros,1617,932,1547,57.63
ROGUE,Kazakus,1612,787,1467,48.82
ROGUE,Alley Armorsmith,1612,803,1560,49.81
ROGUE,Protect the King!,1609,744,1585,46.23
ROGUE,Mirror Entity,1607,932,1585,57.99
ROGUE,Direhorn Hatchling,1591,678,1552,42.61
ROGUE,Obsidian Shard,1587,699,1509,44.04
ROGUE,Ironforge Portal,1586,735,1557,46.34
ROGUE,Charge,1580,701,1562,44.36
ROGUE,Mortal Strike,1577,722,1552,45.78
ROGUE,Shimmering Tempest,1567,932,1515,59.47
ROGUE,Sleep with the Fishes,1566,661,1543,42.2
ROGUE,Commanding Shout,1564,812,1543,51.91
ROGUE,Dust Devil,1555,931,1509,59.87
ROGUE,Alleycat,1543,897,1438,58.13
ROGUE,Jeweled Macaw,1541,787,1442,51.07
ROGUE,Far Sight,1531,860,1510,56.17
ROGUE,Gluttonous Ooze,1519,675,1327,44.43
ROGUE,Sunfury Protector,1518,694,1076,45.71
ROGUE,Power Word: Shield,1514,1000,1461,66.05
ROGUE,Raptor Hatchling,1513,846,1465,55.91
ROGUE,Deadly Fork,1508,683,1428,45.29
ROGUE,Fiery Bat,1502,826,1462,54.99
ROGUE,Flametongue Totem,1493,962,1446,64.43
ROGUE,Hobart Grapplehammer,1488,696,1431,46.77
ROGUE,Jade Lightning,1470,818,1452,55.64
ROGUE,Defender of Argus,1462,713,1051,48.76
ROGUE,Bloodsail Cultist,1460,723,1380,49.52
ROGUE,Ice Barrier,1458,811,1444,55.62
ROGUE,Arcane Shot,1455,786,1431,54.02
ROGUE,Lava Burst,1450,787,1422,54.27
ROGUE,Ornery Direhorn,1447,740,1395,51.14
ROGUE,On the Hunt,1443,827,1429,57.31
ROGUE,Crystalline Oracle,1442,949,1350,65.81
ROGUE,Jinyu Waterspeaker,1438,723,1256,50.27
ROGUE,Shadow Rager,1437,671,1348,46.69
ROGUE,Cleave,1436,588,1416,40.94
ROGUE,Mana Tide Totem,1430,919,1391,64.26
ROGUE,Don Han'Cho,1427,655,1305,45.9
ROGUE,Sorcerer's Apprentice,1425,848,1358,59.5
ROGUE,Runic Egg,1408,743,935,52.76
ROGUE,Tracking,1404,778,1378,55.41
ROGUE,Acidic Swamp Ooze,1389,533,1140,38.37
ROGUE,Tidal Surge,1380,739,1363,53.55
ROGUE,Call in the Finishers,1378,876,1371,63.57
ROGUE,Spellbender,1377,815,1357,59.18
ROGUE,Hex,1371,719,1350,52.44
ROGUE,Spirit Echo,1370,884,1356,64.52
ROGUE,Kabal Lackey,1367,810,1331,59.25
ROGUE,Animal Companion,1367,737,1351,53.91
ROGUE,Ice Block,1364,779,1353,57.11
ROGUE,Firelands Portal,1360,777,1339,57.13
ROGUE,Worgen Infiltrator,1354,606,844,44.75
ROGUE,Arcane Explosion,1351,649,1317,48.03
ROGUE,Evolve,1350,659,1336,48.81
ROGUE,Arcanite Reaper,1338,671,1328,50.14
ROGUE,Shadow Word: Pain,1337,828,1306,61.92
ROGUE,Explosive Trap,1331,717,1312,53.86
ROGUE,Vaporize,1331,691,1320,51.91
ROGUE,Grimy Gadgeteer,1330,613,1298,46.09
ROGUE,Greater Arcane Missiles,1328,802,1309,60.39
ROGUE,Ravaging Ghoul,1325,590,1239,44.52
ROGUE,Brass Knuckles,1323,576,1308,43.53
ROGUE,Grievous Bite,1314,713,1304,54.26
ROGUE,Rockbiter Weapon,1313,735,1291,55.97
ROGUE,Volcano,1312,538,1304,41
ROGUE,Warsong Commander,1309,611,1263,46.67
ROGUE,Whirlwind,1309,539,1286,41.17
ROGUE,Mind Vision,1306,806,1273,61.71
ROGUE,Tentacles for Arms,1301,456,904,35.04
ROGUE,White Eyes,1300,609,1277,46.84
ROGUE,Eggnapper,1299,597,1085,45.95
ROGUE,Timber Wolf,1298,718,1251,55.31
ROGUE,Forbidden Flame,1297,698,1274,53.81
ROGUE,Potion of Madness,1270,793,1236,62.44
ROGUE,Arathi Weaponsmith,1266,629,1218,49.68
ROGUE,Fire Plume Harbinger,1265,683,1220,53.99
ROGUE,Stormforged Axe,1263,645,1251,51.06
ROGUE,Shadow Visions,1261,779,1231,61.77
ROGUE,Unleash the Hounds,1259,777,1248,61.71
ROGUE,Cult Sorcerer,1255,724,1216,57.68
ROGUE,Eternal Sentinel,1253,648,1225,51.71
ROGUE,Goldshire Footman,1250,531,859,42.48
ROGUE,Windfury,1246,812,1227,65.16
ROGUE,Manic Soulcaster,1244,649,1165,52.17
ROGUE,Ancestral Spirit,1241,670,1223,53.98
ROGUE,Molten Reflection,1235,687,1217,55.62
ROGUE,Kindly Grandmother,1234,670,1198,54.29
ROGUE,Freezing Trap,1233,664,1216,53.85
ROGUE,Medivh's Valet,1221,657,1145,53.8
ROGUE,Deadly Shot,1216,635,1196,52.22
ROGUE,Grimestreet Pawnbroker,1215,561,1155,46.17
ROGUE,Voidwalker,1214,635,1181,52.3
ROGUE,Hunter's Mark,1213,658,1204,54.24
ROGUE,Northshire Cleric,1198,795,1147,66.36
ROGUE,Misdirection,1196,517,1181,43.22
ROGUE,Crackling Razormaw,1193,639,1125,53.56
ROGUE,Silence,1180,755,1156,63.98
ROGUE,Curious Glimmerroot,1167,685,1019,58.69
ROGUE,Infested Tauren,1165,549,944,47.12
ROGUE,Dispatch Kodo,1164,663,1087,56.95
ROGUE,Holy Smite,1163,730,1133,62.76
ROGUE,Earth Elemental,1162,468,1144,40.27
ROGUE,Polymorph,1156,634,1134,54.84
ROGUE,Arcanologist,1148,618,1116,53.83
ROGUE,Windspeaker,1145,753,1060,65.76
ROGUE,Fire Elemental,1141,604,1088,52.93
ROGUE,Wicked Witchdoctor,1139,704,1107,61.8
ROGUE,Rampage,1139,662,1116,58.12
ROGUE,Kill Command,1138,581,1120,51.05
ROGUE,Tortollan Shellraiser,1130,630,1077,55.75
ROGUE,Bananas,1128,531,648,47.07
ROGUE,Frost Nova,1127,498,1107,44.18
ROGUE,Totemic Might,1122,602,1103,53.65
ROGUE,Mirage Caller,1117,649,1049,58.1
ROGUE,Radiant Elemental,1116,692,1057,62
ROGUE,Cone of Cold,1116,523,1100,46.86
ROGUE,Volcanic Potion,1111,526,1092,47.34
ROGUE,Snipe,1107,556,1096,50.22
ROGUE,Ethereal Peddler,1107,457,990,41.28
ROGUE,Meteor,1098,605,1083,55.1
ROGUE,Blood Warriors,1095,649,1080,59.26
ROGUE,Gorehowl,1091,626,1075,57.37
ROGUE,Spirit Claws,1091,527,1084,48.3
ROGUE,Blood Imp,1087,548,1023,50.41
ROGUE,Tar Lord,1085,463,1043,42.67
ROGUE,Twilight Flamecaller,1084,556,1027,51.29
ROGUE,Trogg Beastrager,1077,538,1054,49.95
ROGUE,Archmage Antonidas,1075,667,1032,62.04
ROGUE,Multi-Shot,1072,510,1059,47.57
ROGUE,Water Elemental,1069,571,1033,53.41
ROGUE,Possessed Villager,1068,602,1031,56.36
ROGUE,Forbidden Shaping,1067,615,1035,57.63
ROGUE,Snake Trap,1066,644,1056,60.41
ROGUE,Malkorok,1065,521,1000,48.92
ROGUE,Servant of Kalimos,1059,539,770,50.89
ROGUE,Blastcrystal Potion,1058,505,1044,47.73
ROGUE,Fool's Bane,1058,473,1051,44.7
ROGUE,Southsea Squidface,1055,512,994,48.53
ROGUE,Explosive Shot,1054,487,1040,46.2
ROGUE,Doomhammer,1053,536,1050,50.9
ROGUE,Blizzard,1049,530,1031,50.52
ROGUE,Unbound Elemental,1041,554,1020,53.21
ROGUE,Smuggler's Crate,1038,497,1028,47.88
ROGUE,Kirin Tor Mage,1035,548,1006,52.94
ROGUE,Thoughtsteal,1034,628,999,60.73
ROGUE,Hammer of Twilight,1032,562,1021,54.45
ROGUE,Malchezaar's Imp,1031,514,987,49.85
ROGUE,Al'Akir the Windlord,1027,649,981,63.19
ROGUE,"Finja, the Flying Star",1025,525,964,51.21
ROGUE,Scavenging Hyena,1024,528,992,51.56
ROGUE,Kabal Talonpriest,1018,601,948,59.03
ROGUE,Lightwell,1015,603,961,59.4
ROGUE,Shifting Shade,1014,602,936,59.36
ROGUE,Servant of Yogg-Saron,1013,487,938,48.07
ROGUE,Flamewreathed Faceless,1008,461,988,45.73
ROGUE,Volatile Elemental,1006,410,786,40.75
ROGUE,Demented Frostcaller,1006,523,978,51.98
ROGUE,Mass Dispel,1005,638,983,63.48
ROGUE,Mortal Coil,995,526,986,52.86
ROGUE,Drain Life,987,434,968,43.97
ROGUE,Master of Evolution,973,467,922,47.99
ROGUE,Eaglehorn Bow,972,481,967,49.48
ROGUE,Explore Un'Goro,972,278,960,28.6
ROGUE,Corruption,970,467,958,48.14
ROGUE,Binding Heal,963,552,932,57.32
ROGUE,Soulfire,962,447,951,46.46
ROGUE,Holy Nova,961,531,936,55.25
ROGUE,Steam Surger,958,489,906,51.04
ROGUE,Shadow Bolt,953,474,941,49.73
ROGUE,Kidnapper,950,389,899,40.94
ROGUE,Pint-Size Potion,946,561,921,59.3
ROGUE,Onyx Bishop,944,584,840,61.86
ROGUE,Mindgames,937,542,916,57.84
ROGUE,Assassin's Blade,929,448,921,48.22
ROGUE,Sudden Genesis,926,482,915,52.05
ROGUE,Lyra the Sunshard,925,565,876,61.08
ROGUE,Faceless Summoner,924,432,870,46.75
ROGUE,Grommash Hellscream,922,448,871,48.59
ROGUE,Innervate,905,568,886,62.76
ROGUE,Rat Pack,901,500,891,55.49
ROGUE,Shadow Madness,898,512,881,57.01
ROGUE,Cat Trick,897,458,895,51.05
ROGUE,Lotus Illusionist,893,439,878,49.16
ROGUE,Circle of Healing,891,564,858,63.29
ROGUE,Shield Slam,888,379,875,42.68
ROGUE,Shadowform,881,478,860,54.25
ROGUE,Greater Healing Potion,880,417,859,47.38
ROGUE,Hidden Cache,879,386,875,43.91
ROGUE,Shadow Sensei,876,411,833,46.91
ROGUE,Sacrificial Pact,875,584,862,66.74
ROGUE,Hallazeal the Ascended,874,444,850,50.8
ROGUE,Master of Disguise,871,422,844,48.45
ROGUE,Kabal Songstealer,870,494,816,56.78
ROGUE,Forbidden Ritual,868,469,857,54.03
ROGUE,Abusive Sergeant,863,388,569,44.95
ROGUE,Holy Fire,862,479,843,55.56
ROGUE,Felfire Potion,862,381,856,44.19
ROGUE,Shadow Word: Death,861,502,847,58.3
ROGUE,Priest of the Feast,860,468,811,54.41
ROGUE,Hellfire,858,437,851,50.93
ROGUE,Infest,858,405,853,47.2
ROGUE,Dirty Rat,856,321,632,37.5
ROGUE,Dragonfire Potion,855,347,837,40.58
ROGUE,Ethereal Arcanist,853,451,827,52.87
ROGUE,Mind Blast,853,554,834,64.94
ROGUE,Earthen Scales,852,501,833,58.8
ROGUE,Worthless Imp,850,425,437,50
ROGUE,Demonfire,848,350,836,41.27
ROGUE,Tol'vir Warden,844,484,824,57.34
ROGUE,Flame Imp,844,407,824,48.22
ROGUE,Siphon Soul,841,409,831,48.63
ROGUE,Flamestrike,835,403,827,48.26
ROGUE,Moonfire,834,471,826,56.47
ROGUE,Mana Geode,834,501,817,60.07
ROGUE,Flare,827,408,811,49.33
ROGUE,Corrupting Mist,825,321,821,38.9
ROGUE,Bane of Doom,823,394,815,47.87
ROGUE,Mark of the Wild,818,451,810,55.13
ROGUE,Jade Chieftain,818,449,740,54.88
ROGUE,Mark of the Lotus,816,494,802,60.53
ROGUE,Feeding Time,810,443,805,54.69
ROGUE,Enchanted Raven,808,444,780,54.95
ROGUE,Stolen Goods,808,345,795,42.69
ROGUE,Lotus Assassin,808,393,769,48.63
ROGUE,Bloodfury Potion,808,385,795,47.64
ROGUE,Wrath,805,449,796,55.77
ROGUE,Bloodlust,804,591,799,73.5
ROGUE,Felguard,802,304,777,37.9
ROGUE,Thing from Below,802,311,789,38.77
ROGUE,Purify,799,474,774,59.32
ROGUE,Brawl,796,174,793,21.85
ROGUE,Cabal Shadow Priest,795,552,743,69.43
ROGUE,Claw,792,441,788,55.68
ROGUE,Divine Spirit,789,447,774,56.65
ROGUE,Tar Lurker,788,357,773,45.3
ROGUE,Stampede,784,378,774,48.21
ROGUE,Herald Volazj,776,449,742,57.86
ROGUE,Spreading Madness,770,231,753,30
ROGUE,Noble Sacrifice,769,448,743,58.25
ROGUE,Tundra Rhino,769,413,741,53.7
ROGUE,Tortollan Forager,762,428,706,56.16
ROGUE,Chittering Tunneler,760,340,717,44.73
ROGUE,Doppelgangster,758,351,563,46.3
ROGUE,Darkshire Alchemist,757,378,676,49.93
ROGUE,Jade Idol,756,410,695,54.23
ROGUE,Kabal Crystal Runner,754,363,734,48.14
ROGUE,Pyroblast,751,442,741,58.85
ROGUE,Mark of Nature,750,389,736,51.86
ROGUE,Free From Amber,746,367,735,49.19
ROGUE,Ravenous Pterrordax,742,289,716,38.94
ROGUE,Infested Wolf,740,389,722,52.56
ROGUE,Power Word: Tentacles,738,451,727,61.11
ROGUE,Shaky Zipgunner,738,335,723,45.39
ROGUE,Primal Fusion,736,364,728,49.45
ROGUE,Houndmaster,724,399,702,55.11
ROGUE,Clutchmother Zavas,724,332,690,45.85
ROGUE,Forbidden Ancient,721,410,706,56.86
ROGUE,Knife Juggler,719,347,544,48.26
ROGUE,Darkshire Councilman,719,374,705,52.01
ROGUE,Power of the Wild,714,445,702,62.32
ROGUE,Blade Flurry,711,276,699,38.81
ROGUE,Cryomancer,710,327,696,46.05
ROGUE,Naturalize,707,396,696,56.01
ROGUE,Shadow Word: Horror,705,388,688,55.03
ROGUE,Swipe,705,331,698,46.95
ROGUE,Carrion Grub,699,345,684,49.35
ROGUE,Ravasaur Runt,697,303,524,43.47
ROGUE,Elder Longneck,693,375,674,54.11
ROGUE,Wolfrider,690,296,484,42.89
ROGUE,Feral Rage,684,356,672,52.04
ROGUE,Piranha Launcher,676,384,675,56.8
ROGUE,Elise the Trailblazer,674,271,562,40.2
ROGUE,Shadowflame,674,358,670,53.11
ROGUE,Kara Kazham!,673,374,668,55.57
ROGUE,Cloaked Huntress,670,350,657,52.23
ROGUE,King Mosh,667,262,641,39.28
ROGUE,Bloodbloom,665,341,662,51.27
ROGUE,Lightspawn,661,343,631,51.89
ROGUE,Hooded Acolyte,650,327,625,50.3
ROGUE,Keeper of the Grove,640,320,603,50
ROGUE,Mark of Y'Shaarj,638,369,631,57.83
ROGUE,Inner Fire,630,291,618,46.19
ROGUE,Evolving Spores,628,377,624,60.03
ROGUE,Renounce Darkness,625,203,622,32.48
ROGUE,Summoning Portal,622,292,606,46.94
ROGUE,Hydrologist,617,343,526,55.59
ROGUE,Ancient Shieldbearer,614,184,594,29.96
ROGUE,Angry Chicken,605,274,409,45.28
ROGUE,Druid of the Claw,605,314,602,51.9
ROGUE,Auchenai Soulpriest,602,292,579,48.5
ROGUE,Forlorn Stalker,600,279,582,46.5
ROGUE,Stone Sentinel,599,323,555,53.92
ROGUE,Terrorscale Stalker,594,305,579,51.34
ROGUE,Addled Grizzly,594,332,578,55.89
ROGUE,Eater of Secrets,591,283,537,47.88
ROGUE,Thunder Lizard,583,232,476,39.79
ROGUE,Wickerflame Burnbristle,583,382,560,65.52
ROGUE,Shellshifter,580,279,576,48.1
ROGUE,Bite,576,271,573,47.04
ROGUE,Getaway Kodo,573,359,561,62.65
ROGUE,Starfall,570,262,559,45.96
ROGUE,Drakonid Operative,568,283,539,49.82
ROGUE,Wild Growth,564,300,556,53.19
ROGUE,Weasel Tunneler,564,275,442,48.75
ROGUE,Sharp Fork,563,227,550,40.31
ROGUE,Gladiator's Longbow,563,284,561,50.44
ROGUE,Jade Blossom,562,305,557,54.27
ROGUE,Adaptation,559,318,549,56.88
ROGUE,Bestial Wrath,558,326,553,58.42
ROGUE,Twilight Darkmender,558,256,537,45.87
ROGUE,Pyros,553,231,528,41.77
