nzoth_created_entity,week_of_year,year,game_type,card_class,num_occurances,wins
Devilsaur Egg,39,2017,BGT_RANKED_WILD,HUNTER,413,185
Bone Drake,39,2017,BGT_RANKED_STANDARD,PRIEST,5466,3902
Obsidian Statue,39,2017,BGT_RANKED_WILD,PRIEST,6967,5225
Mountainfire Armor,39,2017,BGT_RANKED_WILD,WARRIOR,1577,950
Shallow Gravedigger,39,2017,BGT_RANKED_WILD,PRIEST,1116,715
Devilsaur Egg,39,2017,BGT_RANKED_STANDARD,WARLOCK,177,91
Sylvanas Windrunner,40,2017,BGT_RANKED_WILD,WARRIOR,1201,854
Stalagg,40,2017,BGT_RANKED_WILD,PRIEST,711,507
Piloted Shredder,40,2017,BGT_RANKED_WILD,PALADIN,838,514
Polluted Hoarder,40,2017,BGT_RANKED_STANDARD,PRIEST,371,220
Cairne Bloodhoof,41,2017,BGT_RANKED_STANDARD,ROGUE,482,279
Sludge Belcher,41,2017,BGT_RANKED_WILD,DRUID,964,597
Boom Bot,41,2017,BGT_RANKED_WILD,PRIEST,1874,1300
Feugen,41,2017,BGT_RANKED_WILD,WARLOCK,183,128
Frozen Champion,41,2017,BGT_RANKED_STANDARD,PRIEST,304,222
Cairne Bloodhoof,41,2017,BGT_RANKED_WILD,MAGE,106,67
Bloodmage Thalnos,42,2017,BGT_RANKED_WILD,MAGE,512,318
Tirion Fordring,42,2017,BGT_RANKED_WILD,PALADIN,903,599
Fiery Bat,42,2017,BGT_RANKED_STANDARD,HUNTER,705,349
Shifting Shade,42,2017,BGT_RANKED_WILD,PRIEST,4500,3039
Bone Drake,42,2017,BGT_RANKED_WILD,PRIEST,825,559
Abomination,43,2017,BGT_RANKED_STANDARD,PRIEST,444,273
Rat Pack,43,2017,BGT_RANKED_WILD,HUNTER,158,72
Pyros,43,2017,BGT_RANKED_WILD,MAGE,838,538
Shimmering Tempest,43,2017,BGT_RANKED_WILD,MAGE,278,145
Abomination,44,2017,BGT_RANKED_WILD,PRIEST,254,145
Abomination,44,2017,BGT_RANKED_STANDARD,WARRIOR,107,69
Bloodmage Thalnos,44,2017,BGT_RANKED_STANDARD,WARRIOR,422,270
Harvest Golem,44,2017,BGT_RANKED_STANDARD,PRIEST,422,253
Piloted Sky Golem,44,2017,BGT_RANKED_WILD,PRIEST,179,136
Sneed's Old Shredder,44,2017,BGT_RANKED_WILD,PRIEST,286,203
Mistress of Mixtures,44,2017,BGT_RANKED_STANDARD,PALADIN,508,330
Exploding Bloatbat,44,2017,BGT_RANKED_STANDARD,HUNTER,357,173
Cairne Bloodhoof,44,2017,BGT_RANKED_WILD,ROGUE,135,84
Arfus,44,2017,BGT_RANKED_STANDARD,ROGUE,311,164
Southsea Squidface,44,2017,BGT_RANKED_STANDARD,ROGUE,198,114
Deadly Fork,44,2017,BGT_RANKED_STANDARD,ROGUE,133,68
Bloodmage Thalnos,45,2017,BGT_RANKED_STANDARD,PRIEST,5939,4008
Webspinner,45,2017,BGT_RANKED_WILD,HUNTER,387,195
Piloted Shredder,45,2017,BGT_RANKED_WILD,WARLOCK,966,620
Mistress of Mixtures,45,2017,BGT_RANKED_STANDARD,HUNTER,1016,458
Mistress of Mixtures,45,2017,BGT_RANKED_STANDARD,WARRIOR,531,328
Mistress of Mixtures,45,2017,BGT_RANKED_STANDARD,SHAMAN,156,74
Master Chest,45,2017,BGT_RANKED_STANDARD,DRUID,116,50
Loot Hoarder,46,2017,BGT_RANKED_WILD,PRIEST,3364,2183
Sludge Belcher,46,2017,BGT_RANKED_WILD,WARLOCK,1750,1091
Boom Bot,46,2017,BGT_RANKED_WILD,MAGE,632,401
Aya Blackpaw,46,2017,BGT_RANKED_STANDARD,ROGUE,1829,1199
Obsidian Statue,46,2017,BGT_RANKED_WILD,PRIEST,5149,3723
Frozen Champion,46,2017,BGT_RANKED_STANDARD,MAGE,482,285
Deathlord,46,2017,BGT_RANKED_WILD,PALADIN,112,58
Master Chest,46,2017,BGT_RANKED_STANDARD,HUNTER,142,59
Arfus,46,2017,BGT_RANKED_WILD,ROGUE,148,74
Sylvanas Windrunner,47,2017,BGT_RANKED_WILD,PRIEST,3209,2287
Spawn of N'Zoth,47,2017,BGT_RANKED_STANDARD,PRIEST,118,74
Undercity Huckster,47,2017,BGT_RANKED_STANDARD,ROGUE,2422,1345
Aya Blackpaw,47,2017,BGT_RANKED_STANDARD,SHAMAN,299,182
Jade Swarmer,47,2017,BGT_RANKED_STANDARD,ROGUE,4477,2636
Master Chest,47,2017,BGT_RANKED_WILD,MAGE,109,40
Huge Toad,47,2017,BGT_RANKED_WILD,PRIEST,194,123
Loot Hoarder,48,2017,BGT_RANKED_STANDARD,WARRIOR,1573,1039
Abomination,48,2017,BGT_RANKED_WILD,PRIEST,237,140
Mad Scientist,48,2017,BGT_RANKED_WILD,PRIEST,148,98
Deathlord,48,2017,BGT_RANKED_WILD,WARLOCK,898,575
Sludge Belcher,48,2017,BGT_RANKED_WILD,SHAMAN,1131,649
Stalagg,48,2017,BGT_RANKED_WILD,HUNTER,151,94
Unstable Ghoul,48,2017,BGT_RANKED_WILD,PRIEST,527,341
Aya Blackpaw,48,2017,BGT_RANKED_WILD,SHAMAN,153,80
Mistress of Mixtures,48,2017,BGT_RANKED_STANDARD,PALADIN,491,275
Bloodmage Thalnos,48,2017,BGT_RANKED_STANDARD,SHAMAN,211,121
Savannah Highmane,48,2017,BGT_RANKED_WILD,HUNTER,1460,927
Zombie Chow,48,2017,BGT_RANKED_WILD,PRIEST,643,432
Boom Bot,48,2017,BGT_RANKED_WILD,WARLOCK,404,256
Bloodmage Thalnos,49,2017,BGT_RANKED_WILD,SHAMAN,154,97
Sylvanas Windrunner,49,2017,BGT_RANKED_WILD,MAGE,633,421
Sludge Belcher,49,2017,BGT_RANKED_WILD,WARLOCK,1875,1238
Infested Tauren,49,2017,BGT_RANKED_STANDARD,PRIEST,1743,1155
Pyros,49,2017,BGT_RANKED_STANDARD,MAGE,343,207
Chillmaw,37,2017,BGT_RANKED_WILD,DRUID,100,57
Cairne Bloodhoof,38,2017,BGT_RANKED_WILD,ROGUE,166,94
Cairne Bloodhoof,38,2017,BGT_RANKED_STANDARD,HUNTER,380,216
Cairne Bloodhoof,38,2017,BGT_RANKED_STANDARD,SHAMAN,459,268
Stalagg,38,2017,BGT_RANKED_WILD,PRIEST,637,456
Dancing Swords,38,2017,BGT_RANKED_WILD,PRIEST,353,209
Sneed's Old Shredder,38,2017,BGT_RANKED_WILD,HUNTER,463,310
Sneed's Old Shredder,38,2017,BGT_RANKED_WILD,SHAMAN,224,157
"Xaril, Poisoned Mind",38,2017,BGT_RANKED_STANDARD,PRIEST,111,70
Igneous Elemental,38,2017,BGT_RANKED_STANDARD,PRIEST,537,359
Exploding Bloatbat,38,2017,BGT_RANKED_STANDARD,HUNTER,686,378
Vryghoul,38,2017,BGT_RANKED_STANDARD,PRIEST,176,108
Loot Hoarder,39,2017,BGT_RANKED_WILD,PRIEST,7343,4855
Savannah Highmane,39,2017,BGT_RANKED_WILD,HUNTER,1823,1073
Sylvanas Windrunner,39,2017,BGT_RANKED_WILD,WARRIOR,1243,846
Sylvanas Windrunner,39,2017,BGT_RANKED_WILD,SHAMAN,607,366
Deathlord,39,2017,BGT_RANKED_WILD,PALADIN,168,86
Infested Wolf,39,2017,BGT_RANKED_STANDARD,HUNTER,1895,975
Tortollan Shellraiser,39,2017,BGT_RANKED_STANDARD,ROGUE,103,50
Mistress of Mixtures,39,2017,BGT_RANKED_STANDARD,MAGE,231,146
Shallow Gravedigger,39,2017,BGT_RANKED_STANDARD,HUNTER,179,90
Shallow Gravedigger,39,2017,BGT_RANKED_STANDARD,WARRIOR,150,111
Frozen Champion,39,2017,BGT_RANKED_STANDARD,MAGE,968,509
Infested Tauren,39,2017,BGT_RANKED_STANDARD,DRUID,529,296
Infested Tauren,39,2017,BGT_RANKED_WILD,PALADIN,209,115
Spawn of N'Zoth,39,2017,BGT_RANKED_WILD,PRIEST,129,78
Mistress of Mixtures,39,2017,BGT_RANKED_WILD,WARRIOR,117,61
Sylvanas Windrunner,40,2017,BGT_RANKED_WILD,HUNTER,1124,710
"Xaril, Poisoned Mind",40,2017,BGT_RANKED_WILD,ROGUE,602,343
Infested Tauren,40,2017,BGT_RANKED_STANDARD,ROGUE,890,481
"Deathwing, Dragonlord",40,2017,BGT_RANKED_STANDARD,PRIEST,570,429
White Eyes,40,2017,BGT_RANKED_WILD,SHAMAN,560,374
Obsidian Statue,40,2017,BGT_RANKED_STANDARD,PRIEST,20237,15222
Sylvanas Windrunner,40,2017,BGT_RANKED_WILD,SHAMAN,501,311
Nerubian Egg,40,2017,BGT_RANKED_WILD,HUNTER,239,124
Meat Wagon,40,2017,BGT_RANKED_STANDARD,HUNTER,120,68
Frozen Champion,40,2017,BGT_RANKED_STANDARD,WARRIOR,101,67
Cairne Bloodhoof,41,2017,BGT_RANKED_WILD,PALADIN,276,177
Deathlord,41,2017,BGT_RANKED_WILD,PRIEST,4884,3314
Infested Tauren,41,2017,BGT_RANKED_STANDARD,WARRIOR,1273,799
Infested Tauren,41,2017,BGT_RANKED_WILD,PRIEST,900,575
Kindly Grandmother,41,2017,BGT_RANKED_WILD,HUNTER,998,538
White Eyes,41,2017,BGT_RANKED_STANDARD,SHAMAN,994,618
Aya Blackpaw,41,2017,BGT_RANKED_STANDARD,PRIEST,235,166
Pyros,41,2017,BGT_RANKED_WILD,MAGE,792,500
Mistress of Mixtures,41,2017,BGT_RANKED_STANDARD,PRIEST,5693,3641
Skelemancer,41,2017,BGT_RANKED_WILD,PRIEST,123,76
Cairne Bloodhoof,42,2017,BGT_RANKED_STANDARD,PALADIN,990,682
Cairne Bloodhoof,42,2017,BGT_RANKED_WILD,WARRIOR,384,251
Tortollan Shellraiser,42,2017,BGT_RANKED_STANDARD,PRIEST,15287,10370
Mountainfire Armor,42,2017,BGT_RANKED_STANDARD,PRIEST,164,107
Cairne Bloodhoof,43,2017,BGT_RANKED_WILD,WARRIOR,343,226
Bloodmage Thalnos,43,2017,BGT_RANKED_WILD,MAGE,498,296
Sludge Belcher,43,2017,BGT_RANKED_WILD,ROGUE,9562,6781
Hadronox,43,2017,BGT_RANKED_STANDARD,DRUID,342,221
Arfus,43,2017,BGT_RANKED_STANDARD,WARRIOR,297,194
Mountainfire Armor,43,2017,BGT_RANKED_STANDARD,PRIEST,113,68
Sludge Belcher,44,2017,BGT_RANKED_WILD,HUNTER,2815,1738
Jade Swarmer,44,2017,BGT_RANKED_STANDARD,ROGUE,4606,2669
Mistress of Mixtures,44,2017,BGT_RANKED_STANDARD,WARLOCK,387,210
Mountainfire Armor,44,2017,BGT_RANKED_STANDARD,WARRIOR,36088,24657
Shallow Gravedigger,44,2017,BGT_RANKED_STANDARD,PRIEST,2063,1316
Bloodmage Thalnos,44,2017,BGT_RANKED_STANDARD,SHAMAN,207,129
Hadronox,44,2017,BGT_RANKED_WILD,DRUID,227,167
Abomination,45,2017,BGT_RANKED_STANDARD,PRIEST,556,367
Bloodmage Thalnos,45,2017,BGT_RANKED_WILD,MAGE,479,261
Savannah Highmane,45,2017,BGT_RANKED_STANDARD,HUNTER,2553,1420
Sludge Belcher,45,2017,BGT_RANKED_WILD,ROGUE,11619,8340
Rat Pack,45,2017,BGT_RANKED_WILD,HUNTER,202,128
Shimmering Tempest,45,2017,BGT_RANKED_WILD,MAGE,315,183
Bone Drake,45,2017,BGT_RANKED_STANDARD,PALADIN,1525,1044
Hadronox,45,2017,BGT_RANKED_STANDARD,DRUID,376,228
Master Chest,45,2017,BGT_RANKED_WILD,WARLOCK,234,124
Loot Hoarder,46,2017,BGT_RANKED_STANDARD,WARRIOR,1323,823
Mad Scientist,46,2017,BGT_RANKED_WILD,PRIEST,145,103
Mistress of Mixtures,46,2017,BGT_RANKED_WILD,WARRIOR,132,78
Infested Tauren,46,2017,BGT_RANKED_WILD,PALADIN,120,62
Stalagg,46,2017,BGT_RANKED_WILD,HUNTER,133,79
Shallow Gravedigger,46,2017,BGT_RANKED_STANDARD,WARRIOR,101,58
Loot Hoarder,47,2017,BGT_RANKED_STANDARD,PRIEST,6455,4226
Cairne Bloodhoof,47,2017,BGT_RANKED_WILD,PALADIN,270,178
Haunted Creeper,47,2017,BGT_RANKED_WILD,PRIEST,172,125
Sludge Belcher,47,2017,BGT_RANKED_WILD,DRUID,781,492
Dancing Swords,47,2017,BGT_RANKED_WILD,ROGUE,1643,1157
"Xaril, Poisoned Mind",47,2017,BGT_RANKED_STANDARD,ROGUE,728,393
Crystalline Oracle,47,2017,BGT_RANKED_WILD,PRIEST,5068,3335
Frozen Champion,37,2017,BGT_RANKED_STANDARD,MAGE,1297,690
Boom Bot,37,2017,BGT_RANKED_WILD,PALADIN,590,325
Shallow Gravedigger,37,2017,BGT_RANKED_WILD,PRIEST,1166,706
Loot Hoarder,38,2017,BGT_RANKED_WILD,ROGUE,748,387
Loot Hoarder,38,2017,BGT_RANKED_STANDARD,HUNTER,2928,1490
Cairne Bloodhoof,38,2017,BGT_RANKED_STANDARD,PRIEST,14065,10501
Abomination,38,2017,BGT_RANKED_STANDARD,PRIEST,831,530
Savannah Highmane,38,2017,BGT_RANKED_STANDARD,HUNTER,7117,4082
Unstable Ghoul,38,2017,BGT_RANKED_WILD,ROGUE,494,321
Fiery Bat,38,2017,BGT_RANKED_WILD,HUNTER,412,223
Undercity Huckster,38,2017,BGT_RANKED_STANDARD,ROGUE,6661,3566
Pyros,38,2017,BGT_RANKED_STANDARD,PRIEST,451,331
Devilsaur Egg,38,2017,BGT_RANKED_STANDARD,PRIEST,647,421
Direhorn Hatchling,38,2017,BGT_RANKED_WILD,WARRIOR,3141,2034
Hadronox,38,2017,BGT_RANKED_STANDARD,DRUID,859,547
Haunted Creeper,38,2017,BGT_RANKED_WILD,HUNTER,405,210
Harvest Golem,39,2017,BGT_RANKED_STANDARD,PRIEST,670,438
Sylvanas Windrunner,39,2017,BGT_RANKED_WILD,PRIEST,5312,3819
Piloted Shredder,39,2017,BGT_RANKED_WILD,MAGE,713,426
Jade Swarmer,39,2017,BGT_RANKED_STANDARD,ROGUE,8917,5511
Eggnapper,39,2017,BGT_RANKED_STANDARD,PRIEST,209,146
Mistress of Mixtures,39,2017,BGT_RANKED_STANDARD,WARLOCK,671,372
Mountainfire Armor,39,2017,BGT_RANKED_STANDARD,WARRIOR,30780,20494
Shallow Gravedigger,39,2017,BGT_RANKED_STANDARD,PRIEST,3094,2071
Arfus,39,2017,BGT_RANKED_STANDARD,PALADIN,301,185
Cairne Bloodhoof,39,2017,BGT_RANKED_WILD,ROGUE,199,124
Bone Baron,39,2017,BGT_RANKED_WILD,ROGUE,142,66
Deathlord,40,2017,BGT_RANKED_WILD,PRIEST,5344,3576
Piloted Shredder,40,2017,BGT_RANKED_WILD,WARRIOR,425,257
Boom Bot,40,2017,BGT_RANKED_WILD,PRIEST,1599,1118
Cairne Bloodhoof,40,2017,BGT_RANKED_WILD,PALADIN,181,119
Chillmaw,40,2017,BGT_RANKED_WILD,PRIEST,285,203
Shaky Zipgunner,40,2017,BGT_RANKED_STANDARD,HUNTER,639,326
Pyros,40,2017,BGT_RANKED_WILD,MAGE,690,431
Arfus,40,2017,BGT_RANKED_WILD,HUNTER,216,126
Arfus,40,2017,BGT_RANKED_STANDARD,PALADIN,253,155
Sludge Belcher,40,2017,BGT_RANKED_WILD,DRUID,484,278
Sludge Belcher,41,2017,BGT_RANKED_WILD,PALADIN,1724,1009
Aya Blackpaw,41,2017,BGT_RANKED_STANDARD,DRUID,116,74
Mistress of Mixtures,41,2017,BGT_RANKED_WILD,PALADIN,137,86
Unstable Ghoul,41,2017,BGT_RANKED_WILD,WARRIOR,205,116
Shallow Gravedigger,41,2017,BGT_RANKED_STANDARD,PALADIN,199,110
Cairne Bloodhoof,41,2017,BGT_RANKED_STANDARD,MAGE,111,71
Feugen,41,2017,BGT_RANKED_WILD,HUNTER,126,83
Cairne Bloodhoof,42,2017,BGT_RANKED_STANDARD,WARRIOR,3102,2120
Bloodmage Thalnos,42,2017,BGT_RANKED_STANDARD,MAGE,205,110
Haunted Creeper,42,2017,BGT_RANKED_WILD,PALADIN,197,92
Mad Scientist,42,2017,BGT_RANKED_WILD,HUNTER,910,515
Stalagg,42,2017,BGT_RANKED_WILD,WARLOCK,183,119
Unstable Ghoul,42,2017,BGT_RANKED_WILD,WARRIOR,278,186
Tomb Pillager,42,2017,BGT_RANKED_WILD,ROGUE,1025,589
Selfless Hero,42,2017,BGT_RANKED_STANDARD,PALADIN,110,57
Runic Egg,42,2017,BGT_RANKED_STANDARD,PRIEST,126,63
Rat Pack,42,2017,BGT_RANKED_STANDARD,HUNTER,580,297
Twilight Summoner,42,2017,BGT_RANKED_WILD,PRIEST,120,71
Pyros,42,2017,BGT_RANKED_STANDARD,PRIEST,111,76
Loot Hoarder,43,2017,BGT_RANKED_STANDARD,PALADIN,623,384
Loot Hoarder,43,2017,BGT_RANKED_WILD,WARRIOR,290,165
Rat Pack,43,2017,BGT_RANKED_STANDARD,HUNTER,519,256
Unstable Ghoul,43,2017,BGT_RANKED_WILD,WARRIOR,176,98
Infested Wolf,43,2017,BGT_RANKED_WILD,HUNTER,304,158
Selfless Hero,43,2017,BGT_RANKED_STANDARD,PALADIN,222,129
Runic Egg,43,2017,BGT_RANKED_STANDARD,PRIEST,116,72
Mistress of Mixtures,43,2017,BGT_RANKED_WILD,MAGE,337,203
Direhorn Hatchling,43,2017,BGT_RANKED_STANDARD,PRIEST,198,136
Shimmering Tempest,43,2017,BGT_RANKED_STANDARD,MAGE,316,155
Twilight Summoner,43,2017,BGT_RANKED_WILD,PRIEST,123,86
Shallow Gravedigger,43,2017,BGT_RANKED_STANDARD,PALADIN,104,53
Bloodmage Thalnos,43,2017,BGT_RANKED_STANDARD,MAGE,168,88
Bloodmage Thalnos,44,2017,BGT_RANKED_STANDARD,PRIEST,5067,3554
Piloted Shredder,44,2017,BGT_RANKED_WILD,WARLOCK,744,462
Mistress of Mixtures,44,2017,BGT_RANKED_STANDARD,HUNTER,914,405
Webspinner,44,2017,BGT_RANKED_WILD,HUNTER,369,190
Rat Pack,44,2017,BGT_RANKED_WILD,HUNTER,199,106
Shimmering Tempest,44,2017,BGT_RANKED_WILD,MAGE,291,175
Tirion Fordring,44,2017,BGT_RANKED_STANDARD,PRIEST,120,105
Tortollan Shellraiser,45,2017,BGT_RANKED_STANDARD,PRIEST,16046,10833
Mistress of Mixtures,45,2017,BGT_RANKED_WILD,MAGE,369,215
Bone Drake,45,2017,BGT_RANKED_WILD,PRIEST,840,533
Master Chest,45,2017,BGT_RANKED_STANDARD,PALADIN,544,310
Master Chest,45,2017,BGT_RANKED_WILD,HUNTER,175,70
Frozen Champion,45,2017,BGT_RANKED_WILD,MAGE,358,190
Master Chest,45,2017,BGT_RANKED_WILD,SHAMAN,107,42
Sylvanas Windrunner,45,2017,BGT_RANKED_WILD,ROGUE,834,536
Mechanical Yeti,45,2017,BGT_RANKED_WILD,PRIEST,184,111
Deathlord,46,2017,BGT_RANKED_WILD,WARRIOR,2999,1904
Dancing Swords,46,2017,BGT_RANKED_WILD,ROGUE,1601,1117
Undercity Huckster,46,2017,BGT_RANKED_STANDARD,ROGUE,2812,1507
Loot Hoarder,31,2017,BGT_RANKED_WILD,PRIEST,3637,2306
Savannah Highmane,31,2017,BGT_RANKED_WILD,HUNTER,619,396
Deathlord,31,2017,BGT_RANKED_WILD,PALADIN,422,277
Infested Wolf,31,2017,BGT_RANKED_STANDARD,HUNTER,521,247
Twilight Summoner,31,2017,BGT_RANKED_STANDARD,PRIEST,1898,1270
Mistress of Mixtures,31,2017,BGT_RANKED_STANDARD,ROGUE,6453,3945
Mistress of Mixtures,31,2017,BGT_RANKED_WILD,SHAMAN,248,143
Mistress of Mixtures,31,2017,BGT_RANKED_STANDARD,MAGE,110,70
Infested Tauren,31,2017,BGT_RANKED_WILD,PALADIN,319,192
Dancing Swords,32,2017,BGT_RANKED_WILD,DRUID,117,64
Spawn of N'Zoth,32,2017,BGT_RANKED_STANDARD,HUNTER,103,44
Shallow Gravedigger,32,2017,BGT_RANKED_WILD,ROGUE,125,51
Arfus,32,2017,BGT_RANKED_WILD,WARLOCK,196,120
Cairne Bloodhoof,33,2017,BGT_RANKED_STANDARD,HUNTER,930,497
Savannah Highmane,33,2017,BGT_RANKED_WILD,PRIEST,109,81
Sylvanas Windrunner,33,2017,BGT_RANKED_WILD,WARRIOR,1051,658
Zombie Chow,33,2017,BGT_RANKED_WILD,HUNTER,531,267
Stalagg,33,2017,BGT_RANKED_WILD,PRIEST,740,490
Sneed's Old Shredder,33,2017,BGT_RANKED_WILD,SHAMAN,371,268
Sneed's Old Shredder,33,2017,BGT_RANKED_WILD,HUNTER,118,74
Southsea Squidface,33,2017,BGT_RANKED_STANDARD,ROGUE,749,387
Polluted Hoarder,33,2017,BGT_RANKED_STANDARD,PRIEST,1057,689
Bomb Squad,33,2017,BGT_RANKED_STANDARD,PRIEST,165,97
Pyros,33,2017,BGT_RANKED_WILD,MAGE,947,582
Eggnapper,33,2017,BGT_RANKED_WILD,PRIEST,117,64
Igneous Elemental,33,2017,BGT_RANKED_STANDARD,PRIEST,1704,1066
Exploding Bloatbat,33,2017,BGT_RANKED_STANDARD,HUNTER,2291,1132
Arfus,33,2017,BGT_RANKED_STANDARD,ROGUE,1763,949
Meat Wagon,33,2017,BGT_RANKED_STANDARD,WARRIOR,247,152
Infested Tauren,33,2017,BGT_RANKED_WILD,MAGE,107,61
Bloodmage Thalnos,33,2017,BGT_RANKED_STANDARD,WARLOCK,220,110
Anubisath Sentinel,33,2017,BGT_RANKED_WILD,PRIEST,120,78
Tirion Fordring,34,2017,BGT_RANKED_WILD,PALADIN,1684,1078
Aya Blackpaw,34,2017,BGT_RANKED_STANDARD,PRIEST,830,538
Shimmering Tempest,34,2017,BGT_RANKED_WILD,MAGE,445,214
Bloodmage Thalnos,34,2017,BGT_RANKED_WILD,MAGE,448,237
Mountainfire Armor,34,2017,BGT_RANKED_STANDARD,PRIEST,141,97
The Skeleton Knight,34,2017,BGT_RANKED_WILD,PRIEST,130,87
Pyros,34,2017,BGT_RANKED_WILD,PRIEST,118,78
Sylvanas Windrunner,35,2017,BGT_RANKED_WILD,HUNTER,972,606
Nerubian Egg,35,2017,BGT_RANKED_WILD,HUNTER,330,166
Clockwork Gnome,35,2017,BGT_RANKED_WILD,PRIEST,394,247
"Xaril, Poisoned Mind",35,2017,BGT_RANKED_WILD,ROGUE,794,459
Infested Tauren,35,2017,BGT_RANKED_WILD,WARLOCK,253,148
Volatile Elemental,35,2017,BGT_RANKED_STANDARD,ROGUE,128,64
Shallow Gravedigger,35,2017,BGT_RANKED_STANDARD,HUNTER,239,110
Meat Wagon,35,2017,BGT_RANKED_STANDARD,HUNTER,192,109
Arfus,35,2017,BGT_RANKED_WILD,WARLOCK,107,73
Sneed's Old Shredder,35,2017,BGT_RANKED_WILD,PRIEST,480,360
Mistress of Mixtures,35,2017,BGT_RANKED_WILD,HUNTER,653,323
Voidcaller,35,2017,BGT_RANKED_WILD,PRIEST,133,98
Mistress of Mixtures,35,2017,BGT_RANKED_WILD,SHAMAN,139,67
Shallow Gravedigger,35,2017,BGT_RANKED_WILD,ROGUE,149,65
Bone Drake,35,2017,BGT_RANKED_WILD,PALADIN,262,177
Dancing Swords,35,2017,BGT_RANKED_WILD,DRUID,121,67
Loot Hoarder,36,2017,BGT_RANKED_STANDARD,PALADIN,1504,933
Cairne Bloodhoof,36,2017,BGT_RANKED_WILD,PRIEST,1796,1277
Feugen,36,2017,BGT_RANKED_WILD,PRIEST,705,468
Piloted Shredder,36,2017,BGT_RANKED_WILD,DRUID,217,95
Selfless Hero,36,2017,BGT_RANKED_STANDARD,PALADIN,204,92
Twilight Summoner,36,2017,BGT_RANKED_STANDARD,WARRIOR,772,421
Runic Egg,36,2017,BGT_RANKED_STANDARD,PRIEST,185,113
Sated Threshadon,36,2017,BGT_RANKED_STANDARD,PRIEST,196,131
Shimmering Tempest,36,2017,BGT_RANKED_STANDARD,MAGE,921,494
Bone Drake,36,2017,BGT_RANKED_STANDARD,HUNTER,303,169
Vryghoul,36,2017,BGT_RANKED_STANDARD,PRIEST,211,122
Arfus,36,2017,BGT_RANKED_STANDARD,PRIEST,2968,2034
Infested Wolf,36,2017,BGT_RANKED_WILD,HUNTER,673,326
Possessed Villager,36,2017,BGT_RANKED_WILD,WARLOCK,121,64
Shallow Gravedigger,36,2017,BGT_RANKED_STANDARD,WARLOCK,120,56
Cairne Bloodhoof,37,2017,BGT_RANKED_STANDARD,WARRIOR,6549,4357
Leper Gnome,37,2017,BGT_RANKED_WILD,PRIEST,102,61
Bloodmage Thalnos,37,2017,BGT_RANKED_STANDARD,MAGE,360,184
Sylvanas Windrunner,37,2017,BGT_RANKED_WILD,WARLOCK,1914,1221
Haunted Creeper,37,2017,BGT_RANKED_WILD,PALADIN,255,125
Sludge Belcher,37,2017,BGT_RANKED_WILD,WARRIOR,3020,1857
"Deathwing, Dragonlord",37,2017,BGT_RANKED_STANDARD,WARRIOR,175,132
Jade Swarmer,37,2017,BGT_RANKED_STANDARD,PRIEST,151,85
Shimmering Tempest,37,2017,BGT_RANKED_WILD,PRIEST,120,95
Sylvanas Windrunner,38,2017,BGT_RANKED_WILD,PRIEST,6437,4563
Nerubian Egg,38,2017,BGT_RANKED_WILD,PRIEST,198,112
Chillmaw,38,2017,BGT_RANKED_WILD,PRIEST,379,258
Huge Toad,38,2017,BGT_RANKED_WILD,PRIEST,375,243
Shaky Zipgunner,38,2017,BGT_RANKED_STANDARD,HUNTER,1004,511
Eggnapper,38,2017,BGT_RANKED_STANDARD,PRIEST,280,176
Shallow Gravedigger,38,2017,BGT_RANKED_STANDARD,PRIEST,4041,2642
Meat Wagon,38,2017,BGT_RANKED_STANDARD,PRIEST,118,80
Boom Bot,38,2017,BGT_RANKED_WILD,PALADIN,679,341
Voidcaller,39,2017,BGT_RANKED_WILD,WARLOCK,2087,1270
Aya Blackpaw,39,2017,BGT_RANKED_STANDARD,ROGUE,3878,2717
Mistress of Mixtures,39,2017,BGT_RANKED_STANDARD,ROGUE,4232,2311
Direhorn Hatchling,39,2017,BGT_RANKED_STANDARD,PRIEST,318,203
Bone Drake,39,2017,BGT_RANKED_STANDARD,HUNTER,213,131
Arfus,39,2017,BGT_RANKED_STANDARD,PRIEST,1656,1168
Selfless Hero,39,2017,BGT_RANKED_STANDARD,PALADIN,174,93
Dreadsteed,39,2017,BGT_RANKED_WILD,PRIEST,133,70
Twilight Summoner,39,2017,BGT_RANKED_STANDARD,WARRIOR,173,85
"Deathwing, Dragonlord",39,2017,BGT_RANKED_WILD,PRIEST,163,121
Boom Bot,39,2017,BGT_RANKED_WILD,ROGUE,208,120
Loot Hoarder,40,2017,BGT_RANKED_STANDARD,WARRIOR,910,588
Savannah Highmane,40,2017,BGT_RANKED_WILD,HUNTER,1204,706
Zombie Chow,40,2017,BGT_RANKED_WILD,PRIEST,599,381
Mad Scientist,40,2017,BGT_RANKED_WILD,PRIEST,162,100
Stalagg,40,2017,BGT_RANKED_WILD,HUNTER,121,71
Infested Wolf,40,2017,BGT_RANKED_STANDARD,HUNTER,1367,672
Infested Tauren,40,2017,BGT_RANKED_STANDARD,DRUID,409,243
Twilight Summoner,40,2017,BGT_RANKED_STANDARD,PRIEST,367,256
Bone Drake,40,2017,BGT_RANKED_WILD,PALADIN,116,74
Arrogant Crusader,40,2017,BGT_RANKED_STANDARD,PALADIN,203,117
Shallow Gravedigger,40,2017,BGT_RANKED_STANDARD,HUNTER,138,65
Volatile Elemental,40,2017,BGT_RANKED_STANDARD,ROGUE,143,74
