"games_played_with_card_in_deck","rank_category","card_name"
10608,"GrindToLegend","Flare"
5709,"GrindTo10","Harvest Golem"
135619,"Rank5","Youthful Brewmaster"
20946,"Rank10","Pyros"
58482,"Rank10","Book Wyrm"
1170,"other","Alarm-o-Bot"
23597,"GrindTo10","Earthen Ring Farseer"
19132,"GrindTo10","Darkshire Alchemist"
9407,"other","Giant Wasp"
176001,"GrindToLegend","Wrath"
3020,"GrindTo10","Lunar Visions"
4972,"other","Frostwolf Grunt"
9475,"GrindTo5","Hellfire"
37720,"Rank5","Hot Spring Guardian"
41328,"Rank10","Circle of Healing"
1222,"Rank10","The Marsh Queen"
3447,"Rank10","Succubus"
859,"other","Forbidden Ancient"
1154,"GrindToLegend","Swamp King Dred"
5497,"GrindToLegend","Malchezaar's Imp"
698,"GrindToLegend","Blood Knight"
185,"Rank5","Holy Light"
2316,"GrindTo5","Argent Protector"
3543,"GrindTo10","Drain Life"
247,"Rank10","River Crocolisk"
1717,"Rank5","Blessing of Wisdom"
651,"GrindTo5","The Voraxx"
1159,"Legend","Defias Ringleader"
404,"Legend","Twilight Elder"
135,"GrindTo5","Blood Imp"
517,"Legend","Ancestral Spirit"
159,"GrindTo5","Explore Un'Goro"
540,"GrindTo5","Emerald Reaver"
63038,"Rank15","Tortollan Shellraiser"
295023,"GrindTo15","Equality"
272096,"GrindTo10","Bloodhoof Brave"
37431,"GrindTo15","Menagerie Warden"
123401,"GrindTo5","Slam"
60236,"other","Power of the Wild"
213247,"GrindToLegend","Living Mana"
118587,"Rank5","Ice Barrier"
87348,"GrindTo10","Deadly Shot"
6433,"Rank10","Call of the Wild"
52392,"Rank15","Harrison Jones"
20206,"GrindTo15","Stampede"
51531,"Rank15","Murloc Tidehunter"
37538,"Rank15","Cairne Bloodhoof"
21546,"GrindTo10","White Eyes"
56906,"GrindTo10","Primalfin Lookout"
63555,"Legend","Mark of Y'Shaarj"
389,"other","Madam Goya"
7799,"Rank15","Flamewreathed Faceless"
12828,"Rank15","Twisting Nether"
2052,"other","Young Priestess"
2053,"GrindTo10","Embrace the Shadow"
2600,"other","Doomhammer"
28184,"Rank10","Shellshifter"
11289,"GrindTo10","Steam Surger"
859,"GrindTo15","Greater Arcane Missiles"
8837,"Rank10","Grommash Hellscream"
2174,"GrindTo10","Air Elemental"
4460,"Rank15","Thunder Lizard"
3272,"other","Lightwarden"
1333,"other","Charge"
3362,"Rank10","Renounce Darkness"
166,"GrindTo5","Stormwind Knight"
1526,"Rank10","Arcane Anomaly"
2550,"Rank10","Fire Plume Harbinger"
2658,"GrindTo5","Malygos"
4722,"Rank5","Wisp"
3065,"Rank5","Starfall"
550,"Rank10","Arathi Weaponsmith"
483,"GrindTo15","Warsong Commander"
2034,"GrindToLegend","Defias Ringleader"
740,"GrindTo5","Frost Elemental"
1225,"Legend","Darkshire Councilman"
433,"Rank10","Stegodon"
518,"Rank10","Mana Addict"
1959,"Legend","Hellfire"
1030,"Legend","Shifting Shade"
296,"GrindTo15","Validated Doomsayer"
139,"Rank15","Stormpike Commando"
402,"GrindTo15","Silithid Swarmer"
757,"Legend","Ancient Shieldbearer"
354,"Legend","Argent Protector"
299,"Legend","Small-Time Buccaneer"
129,"GrindTo15","Eldritch Horror"
411,"GrindTo5","Force of Nature"
122,"GrindTo5","Toxic Sewer Ooze"
303378,"GrindTo15","Frothing Berserker"
86622,"GrindTo15","Coldlight Oracle"
131588,"other","Primordial Drake"
3609,"other","Captain Greenskin"
1118090,"GrindTo5","Fire Fly"
173059,"GrindTo15","Coldlight Seer"
213809,"GrindTo15","Twilight Drake"
1105492,"GrindTo5","Stonehill Defender"
254938,"GrindTo10","Armorsmith"
122378,"GrindTo15","Purify"
119383,"GrindTo15","Hunter's Mark"
79706,"GrindToLegend","Fan of Knives"
13976,"GrindTo15","Vaporize"
79592,"Rank15","Volcano"
33518,"GrindTo10","Ancient of War"
73059,"Rank5","Unleash the Hounds"
10392,"Legend","N'Zoth, the Corruptor"
31050,"GrindTo5","Kalimos, Primal Lord"
272998,"Rank10","Maelstrom Portal"
134840,"GrindTo5","Tundra Rhino"
50445,"GrindTo5","Argent Squire"
33239,"Rank15","Mortal Coil"
1431,"GrindTo15","Wisps of the Old Gods"
23403,"other","Mind Control"
2867,"Rank15","Betrayal"
23178,"GrindTo10","Raptor Hatchling"
86122,"GrindToLegend","Arcane Giant"
3768,"GrindTo5","Shadowflame"
10452,"other","Steward of Darkshire"
4419,"other","Grimestreet Smuggler"
4922,"other","Power Word: Tentacles"
44064,"Rank10","Druid of the Claw"
38083,"Rank10","Ysera"
7257,"GrindTo15","Explosive Shot"
7507,"GrindTo10","Shadow Strike"
2638,"Rank15","Envenom Weapon"
12027,"Rank15","Onyx Bishop"
10441,"Rank5","Jade Swarmer"
17917,"GrindTo10","Razorpetal Volley"
2276,"other","Baron Geddon"
19845,"Rank10","Greater Healing Potion"
3783,"Rank10","Inner Rage"
469,"Rank10","Big-Time Racketeer"
715,"Rank5","Kabal Trafficker"
4778,"Rank5","C'Thun"
3603,"GrindTo10","Silvermoon Portal"
126,"GrindToLegend","Sudden Genesis"
1899,"Rank5","Forbidden Ritual"
1210,"Rank15","Gurubashi Berserker"
8713,"GrindTo5","Shimmering Tempest"
247,"GrindToLegend","Dark Iron Dwarf"
445,"Legend","Second-Rate Bruiser"
833,"GrindTo5","Spreading Madness"
959,"GrindTo5","Humility"
202,"Rank10","Fool's Bane"
193,"GrindTo5","Blackwater Pirate"
1028,"Rank15","Raging Worgen"
960,"GrindToLegend","Ancient Shieldbearer"
162,"GrindToLegend","Bloodfury Potion"
598,"GrindTo10","Eternal Sentinel"
312,"GrindTo5","Arcane Explosion"
241,"GrindToLegend","Elder Longneck"
41902,"other","Vilespine Slayer"
66794,"other","Mirror Entity"
53064,"other","The Curator"
170119,"GrindTo10","SI:7 Agent"
443055,"GrindTo10","Backstab"
49010,"other","Slam"
231156,"Rank5","Acolyte of Pain"
94395,"GrindTo15","Ysera"
345867,"GrindTo10","Youthful Brewmaster"
257260,"GrindTo5","Jade Blossom"
141703,"GrindToLegend","Stonetusk Boar"
58098,"GrindTo15","Forbidden Healing"
53186,"GrindToLegend","Jeweled Macaw"
143924,"Rank5","Feral Rage"
5681,"other","Lightwell"
282362,"GrindTo5","Aldor Peacekeeper"
74408,"GrindToLegend","Animal Companion"
48333,"Legend","Counterspell"
288506,"GrindToLegend","Doppelgangster"
1460,"Legend","Jade Shuriken"
16681,"Legend","Blessing of Kings"
4677,"GrindTo10","Argent Protector"
20007,"other","Undercity Huckster"
607,"GrindTo15","Kidnapper"
1464,"GrindTo15","Fen Creeper"
70835,"Legend","Bilefin Tidehunter"
6279,"other","Shadowcaster"
3683,"GrindTo5","Flame Geyser"
10415,"Rank15","Bane of Doom"
5074,"other","Worgen Infiltrator"
3291,"other","Windfury"
9257,"Rank15","Mind Control Tech"
964,"GrindTo10","Windfury"
6558,"Rank5","Mirror Image"
406,"GrindTo15","Worgen Greaser"
11133,"GrindTo5","Faerie Dragon"
8538,"Rank5","Genzo, the Shark"
173,"other","Arcane Golem"
657,"Rank15","Cryomancer"
532,"GrindTo15","Gadgetzan Socialite"
2413,"Rank5","Earth Elemental"
1270,"GrindToLegend","DOOM!"
536,"Legend","Deadly Poison"
3215,"Rank5","Corrupting Mist"
2027,"Legend","Water Elemental"
6688,"Legend","Spirit Echo"
602,"Rank10","Herald Volazj"
976,"Rank5","Klaxxi Amber-Weaver"
503,"other","Unlicensed Apothecary"
376,"GrindTo10","The Beast"
605,"GrindTo5","Kara Kazham!"
143,"Rank15","Cho'gall"
175,"GrindTo5","Cryomancer"
156173,"GrindTo15","Blizzard"
86561,"GrindTo15","Grimscale Oracle"
77628,"Rank15","Tol'vir Stoneshaper"
349451,"GrindTo15","Kabal Courier"
60250,"GrindTo5","Fire Elemental"
21366,"GrindTo15","Mountain Giant"
27268,"other","Smuggler's Run"
125480,"Rank15","Counterfeit Coin"
104513,"Rank15","Bittertide Hydra"
188120,"GrindTo15","Rat Pack"
156130,"Rank5","Jade Idol"
55614,"Rank10","Ragnaros, Lightlord"
23246,"Legend","Lyra the Sunshard"
46424,"Legend","Radiant Elemental"
9566,"other","Twilight Geomancer"
12400,"other","Gnomish Inventor"
7555,"GrindTo15","Hallazeal the Ascended"
73595,"Rank15","Ancient Watcher"
4154,"GrindTo15","Big Game Hunter"
51405,"GrindTo5","Ancient Watcher"
119838,"Rank10","Ravaging Ghoul"
113576,"GrindToLegend","Dire Wolf Alpha"
52772,"GrindToLegend","Druid of the Claw"
30243,"GrindToLegend","Ysera"
4825,"GrindTo15","Psych-o-Tron"
4677,"GrindTo10","Ironbark Protector"
4359,"GrindTo15","Servant of Yogg-Saron"
3151,"GrindTo15","Windfury"
38580,"GrindTo5","Mistress of Mixtures"
4541,"GrindTo5","Starfall"
16206,"GrindToLegend","Greater Healing Potion"
2892,"Legend","Cult Master"
1441,"Rank10","Selfless Hero"
2026,"Legend","Ironbeak Owl"
405,"Rank10","Daring Reporter"
1855,"Legend","Twilight Summoner"
1015,"Legend","Bog Creeper"
1065,"Rank5","Harvest Golem"
222,"GrindTo10","Tentacle of N'Zoth"
1431,"Rank10","Silvermoon Portal"
388,"Rank5","Red Mana Wyrm"
315,"GrindTo10","Master Swordsmith"
174,"other","Millhouse Manastorm"
127,"GrindTo5","Temple Enforcer"
105321,"other","Flametongue Totem"
298361,"GrindTo15","Alley Armorsmith"
1617825,"GrindTo10","Fire Fly"
2034,"GrindTo10","Spreading Madness"
100551,"GrindTo10","Sap"
99271,"Rank15","SI:7 Agent"
56227,"other","Crystalline Oracle"
97416,"Rank5","Brawl"
210765,"GrindTo10","Meteor"
37801,"other","Vilefin Inquisitor"
261557,"Rank5","Jade Claws"
76847,"Rank15","Humongous Razorleaf"
19499,"GrindTo15","Kobold Geomancer"
12456,"Rank10","Molten Reflection"
111231,"Rank10","Glacial Shard"
45820,"Rank15","Fire Plume Phoenix"
16496,"GrindTo15","Grimestreet Informant"
58543,"GrindToLegend","Inner Fire"
5099,"Rank15","Assassinate"
12381,"GrindTo15","Cornered Sentry"
1960,"other","Perdition's Blade"
4870,"Rank10","Deathwing, Dragonlord"
6710,"Rank15","Terrorscale Stalker"
26899,"Rank10","Kabal Songstealer"
4536,"Rank10","Stranglethorn Tiger"
379,"Rank5","Twilight Flamecaller"
599,"Rank15","Usher of Souls"
19904,"GrindToLegend","Burgly Bully"
667,"Legend","Twin Emperor Vek'lor"
506,"Rank5","Corrupted Seer"
2403,"GrindTo10","Sunwalker"
1529,"GrindTo5","Stand Against Darkness"
838,"GrindTo10","Dread Infernal"
1532,"GrindTo10","The Marsh Queen"
1189,"Rank15","Explore Un'Goro"
2132,"Rank10","Bladed Cultist"
2351,"GrindTo15","Backstreet Leper"
1438,"Rank10","On the Hunt"
653,"Rank15","Spiked Hogrider"
525,"GrindTo5","Pilfered Power"
4576,"GrindToLegend","Seadevil Stinger"
480,"Legend","Violet Illusionist"
146,"Legend","Cruel Dinomancer"
103,"Rank5","Pompous Thespian"
565,"Rank10","Lorewalker Cho"
1151,"GrindToLegend","Arcane Missiles"
215,"Rank15","The Beast"
190,"Rank15","Mayor Noggenfogger"
123,"GrindToLegend","Feeding Time"
108,"GrindTo5","Illidan Stormrage"
185,"Rank10","Nightblade"
63983,"other","Acidic Swamp Ooze"
363915,"GrindTo10","Dread Corsair"
363191,"GrindToLegend","Southsea Deckhand"
62248,"GrindTo15","Volatile Elemental"
95545,"GrindToLegend","Armorsmith"
4544,"GrindTo15","The Voraxx"
500284,"Rank15","Medivh's Valet"
46955,"Legend","Alexstrasza"
529204,"GrindTo10","Aya Blackpaw"
745692,"GrindTo5","Medivh's Valet"
325346,"Rank5","Innervate"
6570,"Rank15","Shaky Zipgunner"
66971,"GrindTo15","Disciple of C'Thun"
80780,"GrindTo15","Shifting Shade"
566982,"GrindTo10","Doppelgangster"
219466,"GrindToLegend","Mark of the Lotus"
186532,"Rank10","Shadow Word: Pain"
2374,"other","Ironforge Portal"
1029,"Rank10","Meanstreet Marshal"
919,"other","Embrace the Shadow"
22954,"Legend","Grimscale Chum"
5751,"GrindTo10","Sprint"
41705,"GrindTo15","Hellfire"
8397,"Rank15","Blade of C'Thun"
27828,"Rank15","Beckoner of Evil"
76430,"Legend","Youthful Brewmaster"
2983,"GrindTo10","Mukla, Tyrant of the Vale"
6551,"GrindTo15","Shadowform"
2402,"other","Mana Addict"
7631,"GrindTo10","DOOM!"
795,"Rank15","Piranha Launcher"
6157,"Rank15","Jungle Giants"
4309,"GrindTo10","Molten Blade"
5525,"GrindTo10","Voodoo Doctor"
1125,"GrindTo5","Worgen Infiltrator"
25293,"Rank5","Purify"
2704,"Rank5","Mind Vision"
843,"GrindTo15","Repentance"
161,"GrindToLegend","Sated Threshadon"
1609,"Rank5","Keeper of the Grove"
415,"Rank10","Scaled Nightmare"
148,"Rank10","Master Swordsmith"
19800,"GrindTo10","Reckless Rocketeer"
388651,"GrindTo10","Pyroblast"
211473,"GrindTo15","Slam"
35894,"other","Living Mana"
499944,"GrindTo15","Jade Claws"
109731,"Rank15","Direhorn Hatchling"
157360,"GrindTo10","Fandral Staghelm"
60735,"other","Mark of the Lotus"
27125,"Rank10","Battle Rage"
199483,"GrindTo5","Crackling Razormaw"
198459,"Rank15","Tundra Rhino"
119377,"GrindToLegend","Execute"
147782,"GrindToLegend","Sunkeeper Tarim"
293053,"Rank5","Ice Block"
91248,"Rank15","Meteor"
149179,"GrindTo5","Meteor"
22849,"GrindTo10","Master of Evolution"
136351,"GrindToLegend","Tirion Fordring"
14245,"GrindTo15","Blessing of Wisdom"
15319,"GrindTo5","Explosive Trap"
19035,"GrindTo10","Xaril, Poisoned Mind"
71752,"Rank5","Savannah Highmane"
38606,"Rank15","Shimmering Tempest"
81934,"GrindTo10","Shellshifter"
8519,"GrindTo15","Unbound Elemental"
504,"GrindTo10","Madam Goya"
18009,"other","Multi-Shot"
139,"GrindTo10","Darkscale Healer"
1873,"other","Redemption"
2176,"GrindTo15","Windspeaker"
1360,"other","Freezing Potion"
6255,"GrindToLegend","Mana Bind"
468,"GrindTo5","Sunwalker"
9615,"Rank5","Sea Giant"
7712,"GrindToLegend","Raza the Chained"
1684,"GrindTo10","Arathi Weaponsmith"
683,"Rank5","Al'Akir the Windlord"
208,"Rank5","Alarm-o-Bot"
1433,"Legend","Thoughtsteal"
3047,"Rank10","Lightspawn"
781,"GrindTo5","Ironbark Protector"
735,"GrindToLegend","Grievous Bite"
816,"Rank5","Gnomish Inventor"
493,"Legend","Abusive Sergeant"
1035,"Rank10","Amani Berserker"
116,"Rank5","Ozruk"
101,"Rank5","Shattered Sun Cleric"
321,"Rank5","Wrathion"
103,"Legend","Tar Lord"
22775,"GrindToLegend","Captain Greenskin"
43562,"GrindTo15","Cult Master"
11076,"other","Reckless Rocketeer"
26911,"other","Fandral Staghelm"
56845,"Rank5","Edwin VanCleef"
15757,"GrindTo15","Twilight Summoner"
429470,"GrindToLegend","Primordial Drake"
88581,"GrindTo5","Fire Plume's Heart"
176085,"other","Kill Command"
101965,"Rank10","Vanish"
18586,"Legend","Mirror Entity"
3094,"GrindTo10","Cone of Cold"
709799,"Rank15","Stonehill Defender"
4584,"other","Y'Shaarj, Rage Unbound"
16453,"other","Adaptation"
77732,"Legend","Fiery War Axe"
43033,"GrindTo5","Infested Wolf"
454448,"Rank15","Firelands Portal"
33151,"Legend","Vilespine Slayer"
123119,"GrindTo5","Polymorph"
343676,"GrindToLegend","Thing from Below"
44955,"other","Evolve"
51974,"GrindTo10","Voidwalker"
1091,"GrindToLegend","Hammer of Wrath"
7233,"other","Master of Evolution"
11860,"Rank5","Doomguard"
2672,"GrindTo10","Sated Threshadon"
10253,"GrindTo5","Darkshire Alchemist"
6955,"GrindTo15","Twilight Flamecaller"
19478,"GrindToLegend","Mind Control"
1601,"GrindToLegend","Holy Fire"
7834,"Rank5","Journey Below"
238,"Rank10","Bestial Wrath"
700,"GrindTo5","Thunder Lizard"
19442,"Rank5","Injured Blademaster"
1974,"GrindToLegend","C'Thun's Chosen"
5178,"Legend","Deathwing"
409,"other","Krul the Unshackled"
7486,"Legend","Undercity Huckster"
2041,"Rank5","Succubus"
226,"Legend","Worgen Infiltrator"
1494,"GrindToLegend","Ethereal Peddler"
216,"GrindTo5","Ogre Magi"
1919,"GrindToLegend","Lakkari Felhound"
107,"GrindToLegend","Power Word: Tentacles"
173241,"GrindTo15","Leeroy Jenkins"
270515,"Rank5","Southsea Deckhand"
2987,"Rank15","Meanstreet Marshal"
305806,"GrindTo15","Murloc Tidecaller"
28225,"GrindTo15","Onyx Bishop"
24332,"other","Ornery Direhorn"
217497,"GrindToLegend","Mimic Pod"
45488,"GrindTo15","Pyros"
511964,"GrindTo10","Jade Spirit"
74841,"other","Jade Lightning"
3734,"Rank5","Shiv"
25418,"GrindTo15","Injured Blademaster"
72740,"other","Dragonfire Potion"
167263,"GrindTo5","Sleep with the Fishes"
373529,"GrindTo5","Preparation"
16315,"other","Darkshire Librarian"
82910,"GrindTo15","Doomguard"
22167,"other","Possessed Villager"
19757,"other","Flame Geyser"
66763,"GrindToLegend","Eaglehorn Bow"
14671,"other","Faerie Dragon"
3190,"other","Kara Kazham!"
1901,"other","Bite"
7739,"other","Grimy Gadgeteer"
411,"Rank15","Auctionmaster Beardo"
8059,"GrindTo15","River Crocolisk"
18483,"GrindTo15","Succubus"
424,"other","Luckydo Buccaneer"
6021,"Rank10","Genzo, the Shark"
815,"Rank10","Cenarius"
17629,"Rank10","Ethereal Arcanist"
5337,"GrindTo5","Snake Trap"
5231,"Rank10","Mind Control Tech"
3978,"GrindToLegend","Timber Wolf"
1715,"Rank10","Klaxxi Amber-Weaver"
385,"GrindTo10","Blessed Champion"
3427,"Rank15","Stolen Goods"
3172,"GrindTo5","Blood Warriors"
3631,"Rank10","Corrupting Mist"
10560,"Legend","Circle of Healing"
423,"Rank15","Master Swordsmith"
1042,"GrindTo15","Illidan Stormrage"
614,"GrindTo15","Eye for an Eye"
217,"Rank10","Protect the King!"
380,"GrindTo5","Air Elemental"
782,"GrindToLegend","Twilight Elder"
130,"GrindTo15","The Boogeymonster"
484,"GrindTo5","Public Defender"
125,"GrindToLegend","Cleave"
275,"Rank5","Guardian of Kings"
280,"GrindTo5","Blood Knight"
189,"Rank15","Charge"
58155,"other","Upgrade!"
107674,"other","Kabal Talonpriest"
909852,"GrindTo10","Patches the Pirate"
63251,"other","Frothing Berserker"
478228,"GrindTo10","Mimic Pod"
562379,"GrindTo10","Swipe"
473167,"GrindTo15","Potion of Madness"
159931,"Rank15","Alley Armorsmith"
6828,"GrindTo15","Far Sight"
28795,"GrindTo15","Blowgill Sniper"
145750,"Rank5","Medivh, the Guardian"
148679,"GrindTo10","Ravasaur Runt"
175801,"Rank5","Volcanic Potion"
15641,"other","Awaken the Makers"
6442,"other","Jungle Giants"
37899,"Rank15","Battle Rage"
25444,"Rank10","Knife Juggler"
18052,"Legend","Inner Fire"
1764,"GrindTo15","Silvermoon Guardian"
1069,"GrindTo15","Emperor Cobra"
5470,"other","Frost Elemental"
11250,"GrindTo10","Twisting Nether"
652,"other","Piranha Launcher"
24854,"GrindTo10","Mirage Caller"
2694,"GrindTo15","Southsea Squidface"
28134,"GrindTo5","Auchenai Soulpriest"
3697,"Rank10","Blade of C'Thun"
2010,"GrindToLegend","Lord Jaraxxus"
4659,"Rank5","Naturalize"
2631,"Rank15","Bloodfen Raptor"
7988,"GrindTo5","Moonfire"
646,"GrindTo15","Sergeant Sally"
627,"Rank10","Emerald Hive Queen"
1823,"Legend","Seadevil Stinger"
756,"GrindTo10","Angry Chicken"
466,"Rank5","Kooky Chemist"
856,"Rank5","Holy Wrath"
337,"Legend","Arcane Missiles"
357906,"GrindTo10","Heroic Strike"
116267,"Rank15","Naga Corsair"
3991,"GrindTo15","Hobart Grapplehammer"
178629,"GrindTo15","Kabal Lackey"
181448,"Rank15","Alexstrasza"
143896,"GrindTo10","Edwin VanCleef"
80237,"other","Glacial Shard"
506342,"GrindTo15","Eaglehorn Bow"
191604,"Rank15","Youthful Brewmaster"
199975,"GrindToLegend","Jade Spirit"
158740,"GrindToLegend","Potion of Madness"
27917,"Rank5","Humongous Razorleaf"
391642,"GrindTo5","Shadow Visions"
17660,"Rank10","Flare"
39154,"Rank10","Nesting Roc"
39885,"GrindTo15","Twilight Elder"
20045,"Rank5","Fire Plume Phoenix"
104595,"Rank10","Southsea Captain"
12354,"GrindTo15","Defias Ringleader"
15495,"other","Tracking"
211217,"Rank10","Bloodlust"
1472,"Rank15","Lotus Assassin"
26239,"other","C'Thun"
235965,"Rank5","Devolve"
1020,"Legend","Grimestreet Informant"
89630,"GrindToLegend","Drakonid Operative"
3844,"other","Bladed Cultist"
46510,"GrindTo10","Doomguard"
4439,"other","Nightblade"
73916,"GrindTo5","Free From Amber"
2429,"other","Summoning Portal"
17530,"Rank10","Kalimos, Primal Lord"
932,"GrindTo15","Bomb Squad"
4871,"GrindTo10","Secretkeeper"
189,"GrindTo15","Wind-up Burglebot"
523,"Rank10","Wrathion"
1144,"Rank15","Holy Light"
3235,"GrindToLegend","Gorehowl"
4016,"GrindTo5","Bright-Eyed Scout"
236,"Rank10","Blackwater Pirate"
1757,"GrindTo5","Harvest Golem"
1427,"Rank5","Cult Apothecary"
529,"Rank15","Pilfered Power"
1183,"GrindToLegend","Far Sight"
1783,"Rank15","Menagerie Magician"
1469,"GrindToLegend","Blowgill Sniper"
898,"Rank10","Onyxia"
1731,"Rank15","Emerald Reaver"
397,"Rank10","Perdition's Blade"
330,"Rank10","Ozruk"
1180,"Legend","Beckoner of Evil"
363,"Rank5","Nerubian Prophet"
152,"Rank5","Usher of Souls"
50440,"other","Fire Elemental"
12753,"GrindTo15","Starving Buzzard"
194564,"GrindTo15","Sleep with the Fishes"
172762,"other","Innervate"
205079,"Rank15","Volcanic Potion"
37361,"other","Counterfeit Coin"
23882,"other","Bittertide Hydra"
80466,"GrindTo15","Questing Adventurer"
176546,"GrindToLegend","Glacial Shard"
68557,"GrindTo10","Tortollan Shellraiser"
188553,"Rank15","Jade Behemoth"
46199,"GrindToLegend","Edwin VanCleef"
37545,"other","Ancient Watcher"
1924,"GrindTo10","Cleave"
1460,"Rank15","Primal Fusion"
20030,"GrindTo15","Faceless Manipulator"
15734,"GrindToLegend","Sea Giant"
2493,"GrindTo15","Knuckles"
12312,"Rank15","Naturalize"
920,"Rank15","Kooky Chemist"
2057,"GrindTo5","Crazed Worshipper"
1139,"Rank15","Scarlet Crusader"
1548,"other","Ancient of Lore"
4823,"other","Keeper of the Grove"
5775,"Rank15","Dinosize"
3106,"GrindTo5","Stormforged Axe"
1175,"Rank15","Don Han'Cho"
2099,"GrindTo15","Redemption"
2172,"Rank10","Inkmaster Solia"
2186,"GrindTo10","Runic Egg"
600,"Rank15","Zealous Initiate"
4577,"GrindToLegend","Molten Reflection"
178,"Rank10","Pit Lord"
720,"GrindTo5","Holy Wrath"
1505,"Rank10","Lunar Visions"
685,"Rank10","Dread Infernal"
11462,"Legend","Holy Nova"
836,"Rank15","Finders Keepers"
543,"GrindTo10","Brass Knuckles"
512,"Rank10","Skeram Cultist"
1695,"Legend","Pint-Size Potion"
1928,"Legend","Kazakus"
449,"GrindToLegend","Al'Akir the Windlord"
952,"GrindTo10","Temple Enforcer"
522,"Rank5","Sudden Genesis"
627,"Rank5","Dark Iron Dwarf"
130,"Rank10","Hidden Cache"
2148,"Rank5","Elder Longneck"
787,"Rank5","Bloodfury Potion"
163,"Legend","Evolving Spores"
116562,"Rank10","N'Zoth's First Mate"
3406,"Rank15","Molten Blade"
40218,"other","Stubborn Gastropod"
764721,"GrindTo15","Firelands Portal"
233951,"Rank5","Preparation"
235778,"Rank15","Aya Blackpaw"
27567,"other","Ivory Knight"
5613,"other","Shieldbearer"
41068,"Legend","Ice Barrier"
423538,"GrindTo10","Savannah Highmane"
135872,"GrindTo10","Druid of the Claw"
187664,"Rank10","Murloc Warleader"
236958,"GrindToLegend","Gadgetzan Auctioneer"
8087,"GrindTo15","King Krush"
106030,"GrindTo10","Ysera"
